TARGET_CLASS,criterion,configuration_id,Random_Seed,Total_Goals,Total_Branches,Lines,Covered_Goals,Generations,Statements_Executed,Fitness_Evaluations,Tests_Executed,Total_Time,Size,Result_Size,Length,Result_Length,Total_Branches_Real,Coverage,BranchCoverage,LineCoverage,WeakMutationScore
org.json.JSONArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,4,2012,214,72,1610,181,63886,9572,9574,270546,171,286,530,2565,214,0.7723895868196905,0.796,0.8265895953757225,0.8774647887323944
com.alibaba.fastjson.parser.JSONScanner,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,4,5652,1504,51,2185,305,149216,15959,15965,326140,228,455,613,3721,1504,0.5874276523288495,0.33311389071757735,0.3769520732364028,0.5802469135802469
com.alibaba.fastjson.parser.DefaultJSONParser,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,5,3512,676,64,1514,118,40516,6096,6102,202496,128,259,413,2360,676,0.5236905343381536,0.33663366336633666,0.33093525179856115,0.6075808249721293
com.google.gson.internal.bind.JsonTreeReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,5,830,90,26,752,1451,317120,75323,75327,143924,82,149,316,1063,90,0.8513108434015031,0.9029126213592233,0.9320987654320988,0.7984886649874056
com.google.gson.JsonObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,5,221,18,18,189,487,75041,24480,24481,138093,35,64,93,461,18,0.8765243902439024,1.0,1.0,1.0
com.alibaba.fastjson.JSONArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,5,1055,50,69,866,73,18448,3555,3557,239636,152,242,406,2163,50,0.7532872090613955,0.7524752475247525,0.791907514450867,0.8707692307692307
org.json.XMLTokener,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,6,887,156,9,838,1387,302957,72675,72676,138715,64,137,127,949,156,0.8350049179715061,0.9810126582278481,0.9767441860465116,0.9
org.json.JSONArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,6,2012,214,72,1549,59,26237,3131,3136,385038,160,250,494,2511,214,0.7570683462285677,0.772,0.8179190751445087,0.847887323943662
com.alibaba.fastjson.parser.JSONReaderScanner,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,6,1110,96,22,956,32,16951,1739,1740,198432,69,108,205,984,96,0.7709672827592012,0.7115384615384616,0.8076923076923077,0.8867069486404834
com.google.gson.Gson,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,6,991,82,51,802,52,16642,2483,2489,166585,80,125,282,1235,82,0.7533256748873793,0.7876106194690266,0.8348348348348348,0.7123287671232876
com.google.gson.JsonPrimitive,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,7,433,68,23,402,328,107014,17226,17232,142690,75,116,227,1013,68,0.8683423185783532,0.9090909090909091,0.967741935483871,0.8681318681318682
com.alibaba.fastjson.parser.JSONReaderScanner,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,7,1110,96,22,979,35,20816,1900,1906,206643,71,112,211,1213,96,0.787886424376228,0.75,0.8269230769230769,0.9033232628398792
com.alibaba.fastjson.parser.DefaultJSONParser,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,7,3512,676,64,1463,96,39621,4892,4896,217308,134,234,471,2557,676,0.5239988327689428,0.32248939179632247,0.3175745118191161,0.6131549609810479
org.json.JSONArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,7,2012,214,72,1569,144,50793,7561,7566,263077,167,287,486,2562,214,0.7635928877753178,0.772,0.8179190751445087,0.8549295774647887
com.alibaba.fastjson.JSONValidator,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,8,1127,198,26,783,54,25182,2848,2853,209929,56,113,180,1148,198,0.5998180875406546,0.5471698113207547,0.575187969924812,0.8906666666666667
com.alibaba.fastjson.JSONArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,8,1055,50,69,903,70,20613,3404,3407,206849,159,266,422,2495,50,0.8347307826722112,0.8217821782178217,0.8497109826589595,0.9230769230769231
com.google.gson.JsonObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,8,221,18,18,193,632,96436,31844,31847,137999,39,61,111,590,18,0.8889100609756098,1.0,1.0,1.0
org.json.JSONArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,8,2012,214,72,1646,119,41896,6277,6280,227014,176,294,543,2885,214,0.7867115057570362,0.812,0.869942196531792,0.9084507042253521
com.google.gson.JsonPrimitive,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,9,433,68,23,401,269,85254,14136,14141,142808,75,103,223,983,68,0.8668179283344508,0.9090909090909091,0.967741935483871,0.8681318681318682
com.google.gson.JsonObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,9,221,18,18,195,759,113464,38157,38161,134336,38,65,106,533,18,0.8856707317073171,1.0,1.0,1.0
com.alibaba.fastjson.parser.DefaultJSONParser,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,9,3512,676,64,1291,92,37233,4740,4745,198008,125,227,378,2148,676,0.4864907325376487,0.28854314002828857,0.289825282631038,0.5139353400222966
org.json.JSONTokener,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,9,1112,132,21,973,119,42942,6301,6305,152685,69,141,215,1140,132,0.8853175160200708,0.8029197080291971,0.8685714285714285,0.8854700854700854
com.alibaba.fastjson.JSON,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,9,2080,226,87,1676,150,83749,7336,7341,231886,253,394,1216,5949,226,0.7522184370630806,0.8056537102473498,0.832183908045977,0.7402234636871509
com.google.gson.stream.JsonReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,10,2813,670,39,2042,515,135843,26782,26788,192083,177,405,651,2592,670,0.7266455904612735,0.7223042836041359,0.7228017883755589,0.6516220028208745
com.alibaba.fastjson.parser.DefaultJSONParser,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,10,3512,676,64,1724,127,55442,6454,6457,223894,149,290,518,2946,676,0.5842526946072155,0.38048090523338046,0.3895169578622816,0.6822742474916388
com.alibaba.fastjson.JSONObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,10,1211,140,60,706,43,17445,2262,2264,175520,90,140,248,1408,140,0.6272325501440978,0.5116279069767442,0.594488188976378,0.5645645645645646
com.google.gson.internal.LinkedHashTreeMap,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,11,1627,232,60,942,14,11878,694,700,152404,53,93,200,1440,232,0.5343754706180579,0.46564885496183206,0.599483204134367,0.608843537414966
com.alibaba.fastjson.JSONReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,11,740,102,29,228,18,6169,993,996,150992,43,63,127,521,102,0.4356233219416302,0.21739130434782608,0.3057324840764331,0.20300751879699247
com.alibaba.fastjson.parser.DefaultJSONParser,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,11,3512,676,64,1413,101,48838,5119,5124,197556,123,231,394,2769,676,0.5176806585633039,0.31117397454031115,0.302158273381295,0.5741360089186176
com.alibaba.fastjson.JSONObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,11,1211,140,60,707,78,25062,4000,4003,171027,82,129,216,986,140,0.6372547062365796,0.5058139534883721,0.6062992125984252,0.5735735735735735
com.google.gson.Gson,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,12,991,82,51,798,61,17984,2732,2737,174282,82,129,290,1451,82,0.7509213346760946,0.7964601769911505,0.8438438438438438,0.6917808219178082
com.google.gson.internal.LinkedHashTreeMap,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,12,1627,232,60,915,13,10089,638,643,146947,53,76,213,1101,232,0.4799618387257757,0.46564885496183206,0.6175710594315246,0.5476190476190477
org.json.JSONObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,12,3382,558,100,2117,37,17051,1949,1953,440625,283,283,3230,3230,558,0.6351810466076298,0.611764705882353,0.6526019690576652,0.6894343649946638
org.json.JSONObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,13,3382,558,100,2492,110,51673,5743,5749,458952,424,424,4142,4142,558,0.7324427397874959,0.7563025210084033,0.7988748241912799,0.791889007470651
com.alibaba.fastjson.JSONObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,13,1211,140,60,716,86,28244,4375,4381,176984,86,149,227,1273,140,0.6421528948875532,0.5232558139534884,0.610236220472441,0.5795795795795796
com.alibaba.fastjson.JSON,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,13,2080,226,87,1707,154,76077,7183,7187,229451,248,366,1088,5562,226,0.7664203197748459,0.8197879858657244,0.8436781609195402,0.7639664804469274
com.google.gson.internal.bind.JsonTreeReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,14,830,90,26,725,1384,303729,71973,71978,142663,80,147,296,983,90,0.8428059149120019,0.9029126213592233,0.9259259259259259,0.7329974811083123
com.alibaba.fastjson.parser.JSONReaderScanner,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,14,1110,96,22,988,56,29858,2976,2979,201106,76,123,219,1207,96,0.8095555910605005,0.7596153846153846,0.8205128205128205,0.9078549848942599
com.google.gson.JsonPrimitive,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,14,433,68,23,400,285,82120,15024,15028,138231,78,105,245,997,68,0.8652935380905483,0.9090909090909091,0.967741935483871,0.8681318681318682
com.alibaba.fastjson.parser.JSONScanner,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,14,5652,1504,51,2258,415,210387,21767,21772,279346,232,449,617,3675,1504,0.6026962185809908,0.34101382488479265,0.39526117393645666,0.5978835978835979
com.google.gson.JsonPrimitive,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,15,433,68,23,404,245,81896,12927,12929,142883,75,101,230,924,68,0.8713910990661581,0.9090909090909091,0.967741935483871,0.8681318681318682
com.alibaba.fastjson.JSONReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,15,740,102,29,242,39,10256,2053,2054,158113,56,75,187,573,102,0.4313608682840125,0.22608695652173913,0.31210191082802546,0.20300751879699247
com.alibaba.fastjson.JSON,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,15,2080,226,87,1711,142,73652,6831,6837,241954,243,382,1040,5516,226,0.7694886533787259,0.8268551236749117,0.8528735632183908,0.7807262569832403
com.alibaba.fastjson.JSONPath,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,15,7058,1796,141,3533,141,109007,7054,7055,349181,38,609,966,8982,1796,0.20389831829646818,0.4167567567567568,0.531986531986532,0.5914567360350493
com.alibaba.fastjson.parser.DefaultJSONParser,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,15,3512,676,64,1444,78,34590,3970,3975,209867,137,264,532,3087,676,0.5081670889146899,0.3422913719943423,0.34224049331963,0.5496098104793757
com.alibaba.fastjson.parser.DefaultJSONParser,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,16,3512,676,64,1659,110,56422,5493,5499,340540,141,270,556,3142,676,0.5643906923588075,0.36775106082036774,0.35765673175745116,0.693422519509476
org.json.JSONTokener,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,16,1112,132,21,1019,91,35468,4806,4811,148823,70,134,221,1295,132,0.8761733754890689,0.9051094890510949,0.8971428571428571,0.9094017094017094
com.alibaba.fastjson.JSONArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,16,1055,50,69,922,75,27028,3500,3506,218565,157,251,477,3101,50,0.8050326829423081,0.8316831683168316,0.8728323699421965,0.9107692307692308
com.google.gson.JsonArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,17,427,48,30,417,138,20915,6941,6944,169164,89,133,308,992,48,0.8704701834862385,1.0,1.0,0.9714285714285714
com.alibaba.fastjson.parser.JSONScanner,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,17,5652,1504,51,2200,284,144320,14859,14864,297619,219,405,608,3254,1504,0.5900260342353303,0.3344305464121132,0.3871836295099623,0.5767195767195767
com.google.gson.stream.JsonReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,17,2813,670,39,2102,491,121459,25559,25564,172832,168,372,606,2029,670,0.741533159527248,0.7444608567208272,0.7630402384500745,0.6558533145275035
org.json.JSONTokener,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,17,1112,132,21,960,77,31530,4056,4061,149362,66,119,194,938,132,0.8699158414578123,0.781021897810219,0.8685714285714285,0.8837606837606837
com.google.gson.internal.LinkedHashTreeMap,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,18,1627,232,60,883,12,9417,575,580,143567,48,77,207,1239,232,0.4638578428798032,0.4732824427480916,0.5891472868217055,0.5153061224489796
org.json.XMLTokener,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,18,887,156,9,845,1420,306819,74298,74301,135113,55,130,141,857,156,0.8345221099872802,0.9810126582278481,0.9844961240310077,0.9121951219512195
com.alibaba.fastjson.JSONReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,19,740,102,29,213,11,4090,587,593,172119,35,52,118,770,102,0.408714567124834,0.21739130434782608,0.2929936305732484,0.20300751879699247
com.google.gson.JsonPrimitive,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,19,433,68,23,403,319,99472,16748,16752,142373,76,110,224,970,68,0.8704974909921463,0.9090909090909091,0.967741935483871,0.8681318681318682
com.alibaba.fastjson.JSONValidator,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,19,1127,198,26,809,52,19853,2758,2764,230428,53,120,159,1186,198,0.6057773462744913,0.6037735849056604,0.6165413533834586,0.8853333333333333
