TARGET_CLASS,criterion,configuration_id,Random_Seed,Total_Goals,Total_Branches,Lines,Covered_Goals,Generations,Statements_Executed,Fitness_Evaluations,Tests_Executed,Total_Time,Size,Result_Size,Length,Result_Length,Total_Branches_Real,Coverage,BranchCoverage,LineCoverage,WeakMutationScore
com.google.gson.JsonPrimitive,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,0,433,68,23,403,182,66087,9587,9591,80597,75,114,225,1116,68,0.8698667088222556,0.9090909090909091,0.967741935483871,0.8681318681318682
org.json.XMLTokener,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,0,887,156,9,844,632,136231,33150,33152,77471,62,135,134,833,156,0.8371934224146901,0.9810126582278481,0.9844961240310077,0.9097560975609756
com.alibaba.fastjson.parser.JSONScanner,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,0,5652,1504,51,2097,145,93932,7615,7620,208173,205,387,543,3883,1504,0.5748006738683399,0.315339038841343,0.3672590199246096,0.544973544973545
com.google.gson.internal.bind.JsonTreeReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,1,830,90,26,713,581,133071,30342,30344,83837,78,127,285,790,90,0.8312394036645451,0.8737864077669902,0.9197530864197531,0.7279596977329975
org.json.XML,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,1,1218,202,18,910,129,37872,6859,6865,114405,60,110,82,769,202,0.7626392933693299,0.7230046948356808,0.7649572649572649,0.7369477911646586
com.alibaba.fastjson.JSONObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,1,1211,140,60,719,40,19445,2026,2030,104259,78,132,211,1331,140,0.6486231368096713,0.5465116279069767,0.6181102362204725,0.5795795795795796
com.alibaba.fastjson.JSONPath,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,2,7058,1796,141,3153,66,51785,3357,3361,243621,267,465,946,7160,1796,0.463410212907769,0.36162162162162165,0.4862914862914863,0.5334063526834611
com.alibaba.fastjson.parser.JSONReaderScanner,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,2,1110,96,22,983,23,14127,1281,1287,139497,74,116,204,1225,96,0.7941274234325594,0.7596153846153846,0.8205128205128205,0.9078549848942599
com.google.gson.JsonArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,2,427,48,30,423,256,43504,12864,12867,84647,91,135,293,1107,48,0.8834353139951681,1.0,1.0,0.9714285714285714
com.alibaba.fastjson.parser.DefaultJSONParser,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,2,3512,676,64,1349,69,31387,3517,3522,140260,122,215,394,2533,676,0.4991068782050282,0.3069306930693069,0.30318602261048305,0.5306577480490524
com.alibaba.fastjson.parser.JSONScanner,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,2,5652,1504,51,2040,177,91682,9298,9303,236516,204,387,541,3190,1504,0.5721312277727897,0.3094140882159315,0.35325794291868606,0.5396825396825397
