TARGET_CLASS,criterion,configuration_id,Random_Seed,Total_Goals,Total_Branches,Lines,Covered_Goals,Generations,Statements_Executed,Fitness_Evaluations,Tests_Executed,Total_Time,Size,Result_Size,Length,Result_Length,Total_Branches_Real,Coverage,BranchCoverage,LineCoverage,WeakMutationScore
com.google.gson.internal.bind.JsonTreeReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,9,830,90,26,755,1047,233488,54420,54423,144641,83,141,321,980,90,0.8526821514183808,0.9029126213592233,0.9320987654320988,0.7984886649874056
org.json.JSONTokener,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,0,1112,132,21,1005,128,41814,6690,6695,218617,75,137,235,1222,132,0.8840785952692887,0.8905109489051095,0.8742857142857143,0.8957264957264958
com.alibaba.fastjson.JSONPath,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,9,7058,1796,141,3508,116,86264,5855,5861,341709,299,550,1044,8085,1796,0.48958090165287377,0.412972972972973,0.5286195286195287,0.5892661555312158
com.google.gson.JsonElement,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,0,265,8,22,248,845,107492,43934,43936,231007,85,108,206,694,8,0.857723742804388,1.0,0.9444444444444444,1.0
com.alibaba.fastjson.JSONObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,9,1211,140,60,697,72,25738,3692,3697,239621,79,132,200,1094,140,0.6408103709854401,0.4941860465116279,0.5905511811023622,0.5795795795795796
com.alibaba.fastjson.parser.JSONScanner,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,9,5652,1504,51,2194,227,122703,11971,11976,273074,214,399,585,3331,1504,0.58913156441242,0.3357472021066491,0.37910608508346794,0.5784832451499118
org.json.JSONArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,0,2012,214,72,1703,160,62676,8418,8424,321277,181,299,587,3077,214,0.809205153404494,0.86,0.8959537572254336,0.9338028169014084
com.alibaba.fastjson.parser.JSONReaderScanner,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,10,1110,96,22,972,26,17840,1440,1444,205663,67,113,217,1280,96,0.7914363400503275,0.7307692307692307,0.8141025641025641,0.8987915407854985
org.json.JSONArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,1,2012,214,72,1626,227,67356,11974,11978,306683,175,312,522,2420,214,0.7781717667613525,0.812,0.8728323699421965,0.8788732394366198
org.json.JSONArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,10,2012,214,72,1660,100,41476,5337,5343,232771,168,305,515,2888,214,0.7947428377056134,0.848,0.884393063583815,0.8985915492957747
