TARGET_CLASS,criterion,configuration_id,Random_Seed,Total_Goals,Total_Branches,Lines,Covered_Goals,Generations,Statements_Executed,Fitness_Evaluations,Tests_Executed,Total_Time,Size,Result_Size,Length,Result_Length,Total_Branches_Real,Coverage,BranchCoverage,LineCoverage,WeakMutationScore
com.google.gson.internal.LinkedHashTreeMap,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,4,1627,232,60,881,22,15556,1004,1009,217718,57,94,244,1550,232,0.47958130783830566,0.46564885496183206,0.5839793281653747,0.5068027210884354
com.google.gson.JsonArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,13,427,48,30,422,456,81351,22895,22898,168656,92,139,296,1060,48,0.8784630995560161,1.0,1.0,0.9714285714285714
com.alibaba.fastjson.JSONValidator,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,4,1127,198,26,867,114,51871,6011,6016,335244,63,134,232,1367,198,0.6264555808437815,0.6650943396226415,0.6879699248120301,0.912
com.google.gson.internal.bind.JsonTreeWriter,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,14,443,62,21,417,1326,248771,68671,68673,143948,61,97,205,911,62,0.8774231022034806,0.9054054054054054,0.9518072289156626,0.896551724137931
com.alibaba.fastjson.JSONValidator,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,5,1127,198,26,827,56,24526,2997,3003,267383,58,125,202,1189,198,0.6005156975289716,0.6132075471698113,0.6278195488721805,0.904
org.json.JSONObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,14,3382,558,100,2407,91,50348,4751,4756,342121,243,415,645,4643,558,0.7249550577752348,0.7277310924369748,0.7665260196905767,0.775880469583778
com.google.gson.stream.JsonReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,5,2813,670,39,2066,626,159394,32605,32610,277607,185,389,679,2454,670,0.7423080825392709,0.7119645494830132,0.7406855439642325,0.6798307475317349
org.json.JSONArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,14,2012,214,72,1573,161,53391,8500,8505,240524,171,287,499,2655,214,0.7637967938881295,0.784,0.8236994219653179,0.8450704225352113
com.alibaba.fastjson.JSONValidator,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,14,1127,198,26,831,65,25214,3495,3497,210787,59,121,219,1027,198,0.608330371920367,0.5990566037735849,0.6390977443609023,0.9226666666666666
org.json.JSONArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,5,2012,214,72,1643,141,48093,7453,7457,365324,173,300,502,2743,214,0.7893681486267772,0.836,0.8815028901734104,0.8887323943661972
com.google.gson.internal.bind.JsonTreeWriter,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,15,443,62,21,417,1337,251901,69266,69269,141065,62,98,209,842,62,0.8774231022034806,0.9054054054054054,0.9518072289156626,0.896551724137931
com.google.gson.internal.bind.JsonTreeReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,5,830,90,26,771,1955,423373,101484,101489,204840,84,153,328,1097,90,0.857876026592528,0.912621359223301,0.9382716049382716,0.8337531486146096
org.json.XMLTokener,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,15,887,156,9,856,1185,250339,62087,62092,139123,59,145,135,868,156,0.8405966899636029,0.9873417721518988,0.9767441860465116,0.9341463414634147
com.alibaba.fastjson.JSONPath,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,6,7058,1796,141,3645,164,119890,8212,8217,429988,343,635,1172,9024,1796,0.5088439276464404,0.42648648648648646,0.5454545454545454,0.6122672508214677
com.google.gson.stream.JsonReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,15,2813,670,39,2084,431,114089,22366,22372,194724,172,399,636,2326,670,0.7311668497258907,0.7341211225997046,0.7481371087928465,0.6530324400564175
org.json.JSONObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,15,3382,558,100,2414,79,43020,4141,4146,263358,236,398,660,4324,558,0.7275725569053888,0.7394957983193278,0.7623066104078763,0.7780149413020278
org.json.XMLTokener,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,16,887,156,9,861,1318,282390,69127,69133,139402,60,140,134,852,156,0.8409859673841702,0.9936708860759493,0.9767441860465116,0.9463414634146341
com.google.gson.Gson,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,6,991,82,51,810,61,21454,2906,2910,449965,92,145,319,1476,82,0.7611965214036216,0.8141592920353983,0.8468468468468469,0.6917808219178082
com.google.gson.JsonPrimitive,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,16,433,68,23,398,104,33395,5492,5498,175695,74,103,218,817,68,0.8622447576027434,0.9090909090909091,0.967741935483871,0.8681318681318682
com.alibaba.fastjson.JSONValidator,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,7,1127,198,26,814,77,27908,4131,4135,256014,56,125,169,1104,198,0.6125346562160117,0.6037735849056604,0.6240601503759399,0.8826666666666667
com.google.gson.JsonElement,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,16,265,8,22,238,505,54256,26314,26317,168565,78,101,191,852,8,0.8490336010497301,1.0,0.9444444444444444,1.0
org.json.JSONArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,7,2012,214,72,1686,170,59401,8937,8941,367060,191,328,577,2723,214,0.8051032559923126,0.852,0.8930635838150289,0.9042253521126761
org.json.JSONObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,16,3382,558,100,2430,87,47450,4537,4541,369669,239,396,686,4785,558,0.7262904364836023,0.7428571428571429,0.7763713080168776,0.775880469583778
com.google.gson.internal.bind.JsonTreeReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,7,830,90,26,761,1874,390837,97246,97250,211218,88,150,353,1103,90,0.8567030002642482,0.9029126213592233,0.9320987654320988,0.7984886649874056
com.google.gson.internal.bind.JsonTreeWriter,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,17,443,62,21,417,1451,289085,75291,75293,139362,60,93,204,662,62,0.8774231022034806,0.9054054054054054,0.9518072289156626,0.896551724137931
com.google.gson.internal.bind.JsonTreeReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,17,830,90,26,707,531,111195,27660,27663,176372,83,142,316,939,90,0.8308061862281777,0.8737864077669902,0.9135802469135802,0.7002518891687658
com.alibaba.fastjson.JSONArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,8,1055,50,69,981,76,28520,3693,3698,320019,186,267,495,2989,50,0.8442626762486306,0.8811881188118812,0.9075144508670521,0.9476923076923077
org.json.JSONArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,17,2012,214,72,1510,53,20515,2856,2860,238977,156,258,477,2353,214,0.7370035942174777,0.724,0.7774566473988439,0.8366197183098592
com.alibaba.fastjson.JSONValidator,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,8,1127,198,26,810,88,22174,4653,4659,264249,61,121,164,934,198,0.6106192426821772,0.6037735849056604,0.6090225563909775,0.8826666666666667
com.alibaba.fastjson.JSONArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,17,1055,50,69,958,60,20717,2883,2887,234912,180,271,479,2363,50,0.8248482803195168,0.8613861386138614,0.8901734104046243,0.9446153846153846
com.alibaba.fastjson.JSONReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,18,740,102,29,245,26,7307,1420,1426,162684,56,77,171,611,102,0.4382025153581873,0.22608695652173913,0.3248407643312102,0.20300751879699247
com.alibaba.fastjson.JSONPath,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,8,7058,1796,141,3642,177,119797,8982,8983,438884,327,648,1105,8415,1796,0.5058103354423124,0.4345945945945946,0.5454545454545454,0.5958378970427163
com.google.gson.internal.bind.JsonTreeWriter,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,18,443,62,21,417,1464,271063,75660,75664,140279,61,98,212,949,62,0.8774231022034806,0.9054054054054054,0.9518072289156626,0.896551724137931
com.google.gson.internal.bind.JsonTreeReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,8,830,90,26,762,1868,409301,97089,97094,222975,90,147,362,960,90,0.8533254954161551,0.9029126213592233,0.9320987654320988,0.7984886649874056
com.alibaba.fastjson.JSONArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,18,1055,50,69,950,69,23677,3295,3296,232729,184,260,554,2717,50,0.8112605529802431,0.8217821782178217,0.8728323699421965,0.9230769230769231
com.google.gson.stream.JsonWriter,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,9,1024,104,33,943,1414,486041,73921,73927,213816,82,153,372,1322,104,0.8706641178978188,0.905982905982906,0.9664804469273743,0.8952991452991453
com.google.gson.Gson,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,18,991,82,51,791,50,15975,2384,2389,319589,83,119,306,1187,82,0.7426159665942741,0.7787610619469026,0.8288288288288288,0.6883561643835616
com.alibaba.fastjson.JSONArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,9,1055,50,69,885,71,24080,3400,3404,313766,155,291,404,2783,50,0.8386996989697744,0.8217821782178217,0.838150289017341,0.8923076923076924
com.google.gson.JsonObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,19,221,18,18,197,845,128210,42530,42534,137083,39,67,116,623,18,0.8887195121951219,1.0,1.0,1.0
org.json.XMLTokener,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,19,887,156,9,847,1147,242997,60061,60066,142818,60,135,135,1050,156,0.8350810381185102,0.9873417721518988,0.9689922480620154,0.9195121951219513
com.alibaba.fastjson.JSONObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,10,1211,140,60,712,75,26389,3928,3929,251769,93,151,240,1471,140,0.6464745055904169,0.5232558139534884,0.594488188976378,0.5675675675675675
com.google.gson.stream.JsonWriter,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,19,1024,104,33,944,906,314447,47302,47307,143766,75,146,347,1385,104,0.8698160255548811,0.905982905982906,0.9664804469273743,0.8995726495726496
com.alibaba.fastjson.parser.JSONReaderScanner,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,10,1110,96,22,995,57,32483,3039,3045,279437,81,135,236,1294,96,0.8200314245291328,0.7692307692307693,0.8333333333333334,0.9018126888217523
org.json.JSONTokener,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,19,1112,132,21,1003,116,40324,6144,6146,149760,70,142,197,1146,132,0.8806538706629947,0.8832116788321168,0.8971428571428571,0.8957264957264958
org.json.XMLTokener,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,10,887,156,9,868,2172,475148,113588,113593,197680,56,139,126,848,156,0.8434793498761347,0.9936708860759493,0.9844961240310077,0.9585365853658536
org.json.JSONArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,11,2012,214,72,1616,218,83627,11470,11475,257057,175,293,553,2793,214,0.7766833165635779,0.824,0.8641618497109826,0.8690140845070422
com.google.gson.internal.LinkedHashTreeMap,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,11,1627,232,60,996,23,17599,1051,1056,210807,56,103,224,1524,232,0.5358813213344432,0.5,0.648578811369509,0.6343537414965986
com.google.gson.stream.JsonWriter,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,11,1024,104,33,944,1541,539472,80418,80420,199399,75,151,354,1544,104,0.8693754581040044,0.905982905982906,0.9664804469273743,0.8995726495726496
com.alibaba.fastjson.JSON,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,12,2080,226,87,1708,158,84527,7486,7491,359124,251,395,1102,5732,226,0.7710289073002726,0.823321554770318,0.8459770114942529,0.7737430167597765
org.json.JSONObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,12,3382,558,100,2508,203,82130,10644,10649,304221,253,453,689,4351,558,0.7437193995413417,0.7663865546218488,0.7946554149085795,0.7876200640341515
org.json.XML,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,12,1218,202,18,999,360,95872,19010,19013,270772,69,125,96,884,202,0.8039399801922464,0.812206572769953,0.8760683760683761,0.7971887550200804
