TARGET_CLASS,criterion,configuration_id,Random_Seed,Total_Goals,Total_Branches,Lines,Covered_Goals,Generations,Statements_Executed,Fitness_Evaluations,Tests_Executed,Total_Time,Size,Result_Size,Length,Result_Length,Total_Branches_Real,Coverage,BranchCoverage,LineCoverage,WeakMutationScore
com.google.gson.internal.bind.JsonTreeWriter,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,4,443,62,21,417,2414,481760,132866,132868,197090,60,92,205,924,62,0.8774231022034806,0.9054054054054054,0.9518072289156626,0.896551724137931
com.google.gson.internal.LinkedHashTreeMap,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,4,1627,232,60,909,17,14632,824,829,218599,48,83,186,1558,232,0.48309504845120643,0.45038167938931295,0.5710594315245479,0.5952380952380952
com.google.gson.Gson,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,4,991,82,51,837,128,35227,6117,6122,345320,91,148,337,1406,82,0.7644110778816501,0.831858407079646,0.8708708708708709,0.7328767123287672
com.alibaba.fastjson.JSONObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,5,1211,140,60,711,136,44880,7336,7341,257762,89,148,228,1502,140,0.6389495764966165,0.5174418604651163,0.5905511811023622,0.5795795795795796
org.json.JSONArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,5,2012,214,72,1611,178,59277,9806,9812,290087,161,297,490,2899,214,0.7721299401724846,0.796,0.8410404624277457,0.8971830985915493
com.google.gson.Gson,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,5,991,82,51,835,101,31431,5158,5159,446336,147,147,1542,1542,82,0.7799740154119031,0.8407079646017699,0.8678678678678678,0.7534246575342466
com.google.gson.internal.bind.JsonTreeWriter,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,5,443,62,21,417,2556,499146,140662,140664,197204,59,100,206,881,62,0.8774231022034806,0.9054054054054054,0.9518072289156626,0.896551724137931
com.alibaba.fastjson.JSON,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,6,2080,226,87,1711,201,108289,10070,10074,285752,253,381,1041,5794,226,0.7668482569594007,0.8303886925795053,0.8367816091954023,0.7541899441340782
org.json.JSONTokener,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,6,1112,132,21,1019,163,55927,9002,9008,211689,71,133,213,1071,132,0.9012143277206073,0.8905109489051095,0.9085714285714286,0.9145299145299145
com.google.gson.JsonPrimitive,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,6,433,68,23,402,388,126085,21431,21434,199208,74,109,213,1039,68,0.8683423185783532,0.9090909090909091,0.967741935483871,0.8681318681318682
com.alibaba.fastjson.parser.JSONReaderScanner,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,6,1110,96,22,1008,84,40000,4682,4686,333131,88,141,254,1158,96,0.8284679293516152,0.7884615384615384,0.8269230769230769,0.9138972809667674
com.alibaba.fastjson.JSONReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,7,740,102,29,638,47,15943,2542,2548,231912,73,121,282,916,102,0.7767892230397514,0.8260869565217391,0.8662420382165605,0.7857142857142857
com.google.gson.Gson,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,7,991,82,51,838,127,36704,6149,6155,274373,89,143,318,1363,82,0.7646741994632648,0.831858407079646,0.8708708708708709,0.75
com.alibaba.fastjson.JSONObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,7,1211,140,60,746,118,42299,6311,6316,527225,166,166,1538,1538,140,0.6530121174222122,0.5406976744186046,0.6141732283464567,0.5855855855855856
com.alibaba.fastjson.JSONObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,8,1211,140,60,702,76,24674,4119,4125,238822,79,139,190,1078,140,0.6341817447091608,0.5174418604651163,0.6062992125984252,0.5735735735735735
com.google.gson.stream.JsonWriter,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,8,1024,104,33,966,1346,492131,74100,74103,207313,74,146,345,1398,104,0.8675151374299707,0.9230769230769231,0.9776536312849162,0.9294871794871795
com.alibaba.fastjson.parser.JSONReaderScanner,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,8,1110,96,22,1021,67,33780,3724,3728,273162,79,132,249,1397,96,0.8359887437587589,0.8076923076923077,0.8397435897435898,0.93202416918429
org.json.JSONArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,8,2012,214,72,1643,248,88793,13671,13677,312835,180,320,559,2951,214,0.7855068335883588,0.812,0.8497109826589595,0.8985915492957747
org.json.XML,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,9,1218,202,18,958,409,115223,22555,22560,296285,69,131,106,868,202,0.7901154701302099,0.7793427230046949,0.8247863247863247,0.748995983935743
com.google.gson.Gson,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,9,991,82,51,821,97,31055,4808,4814,294703,94,142,352,1499,82,0.7589386774735911,0.8230088495575221,0.8528528528528528,0.7157534246575342
com.google.gson.internal.LinkedHashTreeMap,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,10,1627,232,60,964,29,21116,1506,1512,206576,60,102,270,1498,232,0.48469092817025405,0.5190839694656488,0.6563307493540051,0.5561224489795918
com.google.gson.stream.JsonReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,10,2813,670,39,2161,716,185628,39427,39433,328111,171,375,637,2743,670,0.7591387141765489,0.7754800590841949,0.767511177347243,0.6614950634696756
com.alibaba.fastjson.JSONValidator,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,10,1127,198,26,968,65,24410,3649,3652,285804,67,136,178,1300,198,0.6905859282640564,0.7830188679245284,0.8120300751879699,0.9413333333333334
org.json.XML,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,10,1218,202,18,945,591,142540,32557,32560,353173,65,121,103,680,202,0.7824384126402801,0.7605633802816901,0.8076923076923077,0.7369477911646586
com.google.gson.internal.bind.JsonTreeReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,11,830,90,26,806,1176,268283,64748,64754,213079,84,156,344,915,90,0.8742352839713998,0.9320388349514563,0.9506172839506173,0.906801007556675
com.google.gson.stream.JsonWriter,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,11,1024,104,33,946,1407,517032,77436,77440,198711,75,156,347,1438,104,0.8719527776916333,0.905982905982906,0.9664804469273743,0.8995726495726496
org.json.JSONObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,11,3382,558,100,2573,195,96745,10670,10675,282634,252,457,696,4835,558,0.7575460871377303,0.7899159663865546,0.8227848101265823,0.80042689434365
com.alibaba.fastjson.JSON,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,12,2080,226,87,1786,222,112233,10945,10951,302519,273,426,1217,5813,226,0.7923017044134427,0.8586572438162544,0.8896551724137931,0.7877094972067039
com.alibaba.fastjson.parser.JSONScanner,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,12,5652,1504,51,2580,555,257997,30588,30594,350827,251,479,639,3425,1504,0.6317989120656828,0.4088215931533904,0.44264943457189015,0.6507936507936508
com.google.gson.stream.JsonWriter,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,12,1024,104,33,975,1546,575311,85124,85125,201229,76,146,357,1618,104,0.8719527776916333,0.9316239316239316,0.9832402234636871,0.9423076923076923
com.alibaba.fastjson.parser.DefaultJSONParser,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,12,3512,676,64,2423,144,69747,7819,7825,292875,189,380,689,4204,676,0.704684334589417,0.6407355021216408,0.6680369989722508,0.7636566332218506
com.alibaba.fastjson.JSONArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,13,1055,50,69,920,39,18070,1955,1960,509522,243,243,2814,2814,50,0.7917045264531992,0.7920792079207921,0.838150289017341,0.8984615384615384
com.google.gson.stream.JsonWriter,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,13,1024,104,33,946,1472,523667,81046,81047,200517,75,161,352,1686,104,0.8719527776916333,0.905982905982906,0.9664804469273743,0.8995726495726496
com.google.gson.internal.bind.JsonTreeWriter,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,13,443,62,21,417,2588,493081,142402,142404,197286,61,95,203,771,62,0.8774231022034806,0.9054054054054054,0.9518072289156626,0.896551724137931
com.alibaba.fastjson.JSONPath,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,13,7058,1796,141,3627,188,129974,9892,9897,389934,319,619,1050,7970,1796,0.5101925440699616,0.4297297297297297,0.5493025493025493,0.5903614457831325
com.alibaba.fastjson.JSONReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,14,740,102,29,237,34,10297,1877,1883,219854,52,68,163,572,102,0.4243602246051633,0.22608695652173913,0.3057324840764331,0.20300751879699247
com.google.gson.internal.bind.JsonTreeReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,14,830,90,26,770,1998,465740,109952,109956,204384,79,146,310,937,90,0.8605843599258614,0.912621359223301,0.9382716049382716,0.8337531486146096
com.alibaba.fastjson.JSONPath,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,14,7058,1796,141,3731,205,152669,10836,10842,374053,341,661,1201,9398,1796,0.5135156459133948,0.4410810810810811,0.5555555555555556,0.6067907995618839
com.alibaba.fastjson.JSON,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,15,2080,226,87,1755,206,120431,10533,10538,290891,266,417,1202,6781,226,0.7883634408880661,0.8480565371024735,0.8758620689655172,0.7653631284916201
com.google.gson.stream.JsonReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,15,2813,670,39,2296,717,196730,39510,39514,259420,180,413,663,3112,670,0.7902056357324172,0.810930576070901,0.8152011922503726,0.7277856135401974
com.alibaba.fastjson.JSONReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,15,740,102,29,582,63,20110,3385,3391,225719,64,117,247,802,102,0.7376739954633036,0.7478260869565218,0.8152866242038217,0.6992481203007519
com.alibaba.fastjson.parser.DefaultJSONParser,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,15,3512,676,64,2307,140,91690,7316,7320,294998,182,361,791,5128,676,0.6860823602640266,0.620933521923621,0.6433710174717369,0.7112597547380156
com.alibaba.fastjson.JSONArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,16,1055,50,69,965,118,41427,5969,5971,284398,178,280,553,2866,50,0.8463131937154441,0.8811881188118812,0.9017341040462428,0.9353846153846154
com.alibaba.fastjson.parser.DefaultJSONParser,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,16,3512,676,64,2391,152,83807,8129,8133,294771,193,401,750,4866,676,0.7012778136251835,0.6435643564356436,0.6557040082219938,0.745819397993311
com.alibaba.fastjson.JSONObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,16,1211,140,60,731,119,40727,6394,6398,231342,90,159,260,1454,140,0.646465558683571,0.5406976744186046,0.6141732283464567,0.5855855855855856
com.google.gson.internal.bind.JsonTreeWriter,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,17,443,62,21,417,2620,505218,144191,144195,197018,60,95,210,785,62,0.8774231022034806,0.9054054054054054,0.9518072289156626,0.896551724137931
com.google.gson.Gson,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,17,991,82,51,842,98,29763,4761,4767,366873,95,144,358,1379,82,0.7723286036608106,0.8495575221238938,0.8648648648648649,0.75
com.google.gson.internal.bind.JsonTreeReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,17,830,90,26,775,1884,424520,103714,103716,204231,84,147,320,1009,90,0.8635137494450491,0.9223300970873787,0.9444444444444444,0.8387909319899244
com.google.gson.stream.JsonReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,18,2813,670,39,2269,611,162213,33694,33700,317884,186,405,707,2775,670,0.7800201461828643,0.7976366322008862,0.8137108792846498,0.7235543018335684
com.google.gson.JsonObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,18,221,18,18,195,1162,158671,63985,63990,195309,38,64,106,487,18,0.8856707317073171,1.0,1.0,1.0
com.alibaba.fastjson.JSONValidator,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,18,1127,198,26,1001,68,28225,3833,3835,274638,62,152,207,1392,198,0.7075074812335159,0.839622641509434,0.8345864661654135,0.952
com.alibaba.fastjson.JSON,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,19,2080,226,87,1751,209,121057,10684,10690,319793,259,421,1167,6284,226,0.7839223489425625,0.8480565371024735,0.8689655172413793,0.7793296089385475
com.google.gson.stream.JsonWriter,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,19,1024,104,33,945,1475,529858,81217,81218,204865,79,153,394,1575,104,0.8706641178978188,0.905982905982906,0.9664804469273743,0.8995726495726496
com.google.gson.JsonArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,19,427,48,30,426,718,161231,39540,39542,216330,93,135,313,1021,48,0.8834788502556986,1.0,1.0,0.9714285714285714
