TARGET_CLASS,criterion,configuration_id,Random_Seed,Total_Goals,Total_Branches,Lines,Covered_Goals,Generations,Statements_Executed,Fitness_Evaluations,Tests_Executed,Total_Time,Size,Result_Size,Length,Result_Length,Total_Branches_Real,Coverage,BranchCoverage,LineCoverage,WeakMutationScore
org.json.JSONArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,0,2012,214,72,1562,106,48102,5882,5883,255723,158,272,538,2838,214,0.7611374037140408,0.776,0.815028901734104,0.8507042253521127
org.json.XML,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,0,1218,202,18,954,310,80953,17066,17072,226971,64,118,90,827,202,0.7845599138814997,0.7699530516431925,0.8376068376068376,0.7369477911646586
com.google.gson.internal.bind.JsonTreeReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,0,830,90,26,687,592,147295,32622,32628,148106,73,132,270,799,90,0.8037903639689782,0.8640776699029126,0.8888888888888888,0.690176322418136
com.google.gson.JsonArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,0,427,48,30,424,612,129317,33743,33747,150082,86,139,297,1146,48,0.8758628221930974,1.0,1.0,0.9714285714285714
com.google.gson.JsonElement,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,1,265,8,22,236,460,59041,25393,25397,160007,80,104,198,731,8,0.8461616161616161,1.0,0.9444444444444444,1.0
com.google.gson.stream.JsonWriter,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,1,1024,104,33,946,998,383718,54979,54980,139248,77,149,361,1538,104,0.8719527776916333,0.905982905982906,0.9664804469273743,0.8995726495726496
com.google.gson.internal.LinkedHashTreeMap,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,1,1627,232,60,1061,25,20488,1233,1238,141375,51,91,200,1400,232,0.5266400335531202,0.5687022900763359,0.661498708010336,0.685374149659864
com.google.gson.JsonObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,2,221,18,18,191,645,93703,35531,35534,135507,38,61,107,500,18,0.8795731707317074,1.0,1.0,1.0
com.google.gson.JsonPrimitive,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,2,433,68,23,400,222,71487,12278,12282,143027,75,104,233,949,68,0.8652935380905483,0.9090909090909091,0.967741935483871,0.8681318681318682
com.alibaba.fastjson.JSON,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,2,2080,226,87,1736,182,102322,9266,9272,241156,261,389,1244,5642,226,0.7738058725466289,0.8268551236749117,0.8689655172413793,0.7653631284916201
