TARGET_CLASS,criterion,configuration_id,Random_Seed,Total_Goals,Total_Branches,Lines,Covered_Goals,Generations,Statements_Executed,Fitness_Evaluations,Tests_Executed,Total_Time,Size,Result_Size,Length,Result_Length,Total_Branches_Real,Coverage,BranchCoverage,LineCoverage,WeakMutationScore
com.google.gson.stream.JsonReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,0,2813,670,39,2229,467,126034,25741,25747,191389,182,394,688,2813,670,0.7681892192385513,0.7858197932053176,0.7958271236959762,0.7052186177715092
com.alibaba.fastjson.JSONValidator,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,0,1127,198,26,974,41,18131,2343,2348,209948,62,119,189,1062,198,0.6931220740530571,0.7971698113207547,0.8270676691729323,0.9413333333333334
com.google.gson.internal.bind.JsonTreeWriter,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,0,443,62,21,417,1631,316287,89799,89801,136539,60,92,205,762,62,0.8774231022034806,0.9054054054054054,0.9518072289156626,0.896551724137931
com.alibaba.fastjson.JSONObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,0,1211,140,60,711,107,32638,5688,5694,188630,82,154,215,1444,140,0.6338814115676202,0.5232558139534884,0.610236220472441,0.5795795795795796
com.alibaba.fastjson.JSONReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,1,740,102,29,534,33,12616,1823,1828,159176,56,86,233,854,102,0.6852893290166461,0.6956521739130435,0.7197452229299363,0.6766917293233082
com.google.gson.internal.bind.JsonTreeReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,1,830,90,26,768,1298,305651,71449,71455,142784,79,147,304,873,90,0.8590318485103362,0.912621359223301,0.9382716049382716,0.8337531486146096
com.google.gson.Gson,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,1,991,82,51,857,82,24855,3836,3842,283460,80,138,306,1305,82,0.7872034258664456,0.8495575221238938,0.8828828828828829,0.797945205479452
com.alibaba.fastjson.JSONReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,2,740,102,29,578,31,10805,1716,1722,161592,64,112,241,1041,102,0.7381821590633846,0.7391304347826086,0.7898089171974523,0.6917293233082706
org.json.JSONTokener,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,2,1112,132,21,965,77,33725,4307,4312,148720,63,128,215,1122,132,0.8694573866927882,0.7883211678832117,0.8685714285714285,0.8871794871794871
org.json.JSONObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,2,3382,558,100,2486,107,53977,5841,5847,242265,243,408,662,3875,558,0.7364355957658615,0.7596638655462185,0.7834036568213784,0.8046958377801494
com.alibaba.fastjson.JSONValidator,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,2,1127,198,26,1006,56,23377,3136,3141,202275,69,130,210,1137,198,0.7143799197740359,0.8490566037735849,0.8533834586466166,0.9413333333333334
com.alibaba.fastjson.JSONArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,3,1055,50,69,971,82,26659,4142,4147,216421,187,277,480,2167,50,0.838810976033252,0.8712871287128713,0.9017341040462428,0.9446153846153846
org.json.XML,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,3,1218,202,18,931,403,101955,22213,22218,227165,69,126,92,849,202,0.7749707608064311,0.7511737089201878,0.7991452991452992,0.7369477911646586
com.google.gson.internal.bind.JsonTreeReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,3,830,90,26,716,1296,305386,71340,71346,140483,77,136,280,785,90,0.8344989701701384,0.883495145631068,0.9197530864197531,0.7279596977329975
org.json.JSONObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,3,3382,558,100,2566,182,85289,9926,9932,234634,253,459,696,4567,558,0.7510353694473615,0.7831932773109244,0.8185654008438819,0.8100320170757738
