TARGET_CLASS,criterion,configuration_id,Random_Seed,Total_Goals,Total_Branches,Lines,Covered_Goals,Generations,Statements_Executed,Fitness_Evaluations,Tests_Executed,Total_Time,Size,Result_Size,Length,Result_Length,Total_Branches_Real,Coverage,BranchCoverage,LineCoverage,WeakMutationScore
org.json.XMLTokener,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,12,887,156,9,826,642,136124,33530,33535,76668,57,128,127,664,156,0.8264286762784361,0.9746835443037974,0.9689922480620154,0.875609756097561
com.google.gson.stream.JsonWriter,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,13,1024,104,33,957,425,134719,22222,22225,78074,76,142,318,1350,104,0.8620465939459633,0.9230769230769231,0.9776536312849162,0.9166666666666666
com.google.gson.internal.LinkedHashTreeMap,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,13,1627,232,60,849,8,6482,431,437,88321,54,74,207,1122,232,0.4872030458454097,0.4198473282442748,0.5633074935400517,0.5187074829931972
org.json.XMLTokener,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,13,887,156,9,861,682,147165,35761,35764,76075,61,142,128,942,156,0.8409859673841702,0.9936708860759493,0.9767441860465116,0.9463414634146341
com.alibaba.fastjson.parser.JSONScanner,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,14,5652,1504,51,2047,195,107831,10252,10258,209689,200,380,500,3321,1504,0.5678882460836012,0.3146807109940751,0.3511039310716209,0.5343915343915344
org.json.XML,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,14,1218,202,18,957,185,55931,9838,9843,128398,66,122,103,760,202,0.7852602595037866,0.7652582159624414,0.8418803418803419,0.748995983935743
com.google.gson.internal.bind.JsonTreeReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,14,830,90,26,720,571,120215,29722,29725,80218,72,135,257,884,90,0.8166205847170956,0.883495145631068,0.8950617283950617,0.7581863979848866
com.google.gson.internal.LinkedHashTreeMap,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,14,1627,232,60,945,8,6825,417,420,90621,52,81,186,1392,232,0.491775196914252,0.46946564885496184,0.5917312661498708,0.6207482993197279
org.json.JSONObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,15,3382,558,100,2232,50,23145,2691,2693,126312,202,326,512,3296,558,0.6884605597662761,0.6773109243697479,0.7158931082981715,0.7289220917822838
org.json.XML,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,15,1218,202,18,968,227,63074,12035,12039,150858,65,117,90,796,202,0.7907169853670064,0.7699530516431925,0.8162393162393162,0.785140562248996
