TARGET_CLASS,criterion,configuration_id,Random_Seed,Total_Goals,Total_Branches,Lines,Covered_Goals,Generations,Statements_Executed,Fitness_Evaluations,Tests_Executed,Total_Time,Size,Result_Size,Length,Result_Length,Total_Branches_Real,Coverage,BranchCoverage,LineCoverage,WeakMutationScore
com.google.gson.internal.bind.JsonTreeReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,2,830,90,26,739,1229,279624,67673,67678,142509,77,145,293,873,90,0.8458658392033503,0.9029126213592233,0.9320987654320988,0.7682619647355163
com.alibaba.fastjson.JSONArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,2,1055,50,69,943,64,22752,3232,3233,294268,173,272,500,2730,50,0.8181350517562441,0.8613861386138614,0.8786127167630058,0.9046153846153846
org.json.XMLTokener,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,2,887,156,9,849,1212,262561,66755,66760,135450,55,137,130,758,156,0.8381033074716385,0.9873417721518988,0.9689922480620154,0.9219512195121952
com.alibaba.fastjson.parser.JSONScanner,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,3,5652,1504,51,2904,286,165326,15777,15783,296682,254,489,720,4137,1504,0.6651442102944438,0.489137590520079,0.4873451803984922,0.6331569664902998
com.alibaba.fastjson.parser.JSONReaderScanner,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,3,1110,96,22,981,38,21015,2170,2173,215886,80,122,239,917,96,0.8115999496475327,0.7307692307692307,0.8333333333333334,0.8957703927492447
com.google.gson.stream.JsonWriter,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,3,1024,104,33,930,850,302790,46825,46828,146794,76,141,342,1357,104,0.8646239135335921,0.8974358974358975,0.9608938547486033,0.8739316239316239
com.alibaba.fastjson.JSONArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,4,1055,50,69,882,61,21330,3092,3098,230987,157,250,421,2585,50,0.8129156180083992,0.7821782178217822,0.815028901734104,0.8892307692307693
com.google.gson.internal.LinkedHashTreeMap,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,4,1627,232,60,822,18,16655,943,945,150321,51,72,195,1270,232,0.4769347535175312,0.41603053435114506,0.5581395348837209,0.47959183673469385
com.google.gson.JsonElement,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,4,265,8,22,235,624,77264,34420,34421,169300,76,97,186,789,8,0.8410734650654006,1.0,0.9444444444444444,1.0
com.google.gson.JsonPrimitive,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,4,433,68,23,400,190,63873,10509,10513,140973,73,107,213,874,68,0.8652935380905483,0.9090909090909091,0.967741935483871,0.8681318681318682
com.google.gson.internal.bind.JsonTreeReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,5,830,90,26,733,1308,303821,71991,71994,141207,76,135,280,993,90,0.8430095490993672,0.8932038834951457,0.9259259259259259,0.7632241813602015
org.json.JSONArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,5,2012,214,72,1669,163,55867,8974,8979,193092,166,326,450,3063,214,0.8095500028047216,0.848,0.8930635838150289,0.9028169014084507
com.alibaba.fastjson.parser.JSONReaderScanner,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,5,1110,96,22,1008,51,27302,2865,2870,210496,79,128,227,1251,96,0.8231253136189839,0.7884615384615384,0.8269230769230769,0.9214501510574018
com.alibaba.fastjson.JSONReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,5,740,102,29,578,37,15292,2025,2029,168651,65,104,249,1131,102,0.7114861273206999,0.7304347826086957,0.8089171974522293,0.6804511278195489
com.alibaba.fastjson.parser.JSONReaderScanner,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,6,1110,96,22,966,30,15693,1744,1749,215175,69,111,212,981,96,0.7725080875155294,0.7307692307692307,0.8205128205128205,0.8942598187311178
org.json.JSONObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,6,3382,558,100,2531,127,63928,6926,6932,440278,437,437,5037,5037,558,0.7420239316007919,0.7697478991596639,0.7974683544303798,0.7950907150480256
com.alibaba.fastjson.JSONReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,6,740,102,29,534,25,8951,1407,1410,163933,53,88,196,1024,102,0.6937123289645372,0.6956521739130435,0.7388535031847133,0.6616541353383458
com.alibaba.fastjson.parser.JSONScanner,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,7,5652,1504,51,2192,336,174457,18558,18559,297109,214,403,564,3737,1504,0.5864900980434911,0.3317972350230415,0.37587506731287024,0.5855379188712522
com.alibaba.fastjson.JSONObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,7,1211,140,60,716,61,31936,3243,3248,186714,87,148,234,1618,140,0.6459653306206536,0.5116279069767442,0.6062992125984252,0.5795795795795796
com.google.gson.Gson,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,7,991,82,51,798,53,17115,2591,2597,292997,78,133,287,1391,82,0.7479071443029195,0.7964601769911505,0.8378378378378378,0.7123287671232876
com.alibaba.fastjson.JSONValidator,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,8,1127,198,26,1004,68,24299,3801,3807,192809,67,154,204,1346,198,0.7037069693182207,0.839622641509434,0.8383458646616542,0.952
org.json.JSONObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,8,3382,558,100,2400,60,31373,3303,3309,324531,217,357,550,3589,558,0.7213757628269287,0.7378151260504202,0.770745428973277,0.7801494130202775
com.google.gson.Gson,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,8,991,82,51,809,61,23182,3026,3032,266720,82,134,301,1566,82,0.7544428161904523,0.8230088495575221,0.8528528528528528,0.6952054794520548
com.alibaba.fastjson.parser.JSONScanner,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,9,5652,1504,51,2934,335,207331,18483,18489,301438,248,496,684,4683,1504,0.6619341557614599,0.4897959183673469,0.49434571890145396,0.6472663139329806
com.alibaba.fastjson.JSONValidator,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,9,1127,198,26,990,45,16951,2515,2521,193326,63,132,202,1310,198,0.6896683649435635,0.8207547169811321,0.8345864661654135,0.944
com.google.gson.Gson,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,9,991,82,51,786,64,19880,3013,3018,276574,79,124,284,1305,82,0.7384757785276651,0.7787610619469026,0.8228228228228228,0.708904109589041
com.alibaba.fastjson.parser.DefaultJSONParser,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,10,3512,676,64,2146,82,54223,4369,4375,226803,153,315,605,4939,676,0.6526784703541707,0.562942008486563,0.578622816032888,0.7090301003344481
com.alibaba.fastjson.JSON,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,10,2080,226,87,1728,152,85668,7669,7675,239054,258,377,1125,5579,226,0.7722392595348655,0.823321554770318,0.864367816091954,0.776536312849162
com.google.gson.JsonPrimitive,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,10,433,68,23,401,273,85148,15098,15102,148368,74,111,218,1009,68,0.8668179283344508,0.9090909090909091,0.967741935483871,0.8681318681318682
com.google.gson.internal.bind.JsonTreeReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,11,830,90,26,735,628,142120,34633,34636,156272,77,129,285,751,90,0.843122756330439,0.8932038834951457,0.9259259259259259,0.7707808564231738
org.json.JSONObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,11,3382,558,100,2548,131,64682,7195,7201,392757,248,424,690,4335,558,0.7475018710025774,0.7932773109243697,0.8213783403656821,0.8175026680896478
com.alibaba.fastjson.parser.JSONReaderScanner,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,11,1110,96,22,980,36,24629,2043,2048,191656,68,116,214,1304,96,0.8031104174398748,0.75,0.8205128205128205,0.8972809667673716
org.json.XMLTokener,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,11,887,156,9,855,1505,332251,82834,82840,136675,57,140,136,845,156,0.8378792986592551,0.9873417721518988,0.9767441860465116,0.9341463414634147
com.google.gson.stream.JsonReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,12,2813,670,39,2285,450,133455,24807,24813,248054,169,394,640,2995,670,0.786272743298776,0.7991137370753324,0.8211624441132638,0.7334273624823695
com.google.gson.Gson,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,12,991,82,51,808,80,23545,3905,3911,244087,88,135,318,1306,82,0.7481373385301533,0.8053097345132744,0.8378378378378378,0.726027397260274
com.alibaba.fastjson.JSON,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,12,2080,226,87,1604,137,74372,6875,6881,230179,231,364,1000,5928,226,0.7357124000355328,0.7632508833922261,0.7908045977011494,0.7360335195530726
com.alibaba.fastjson.JSONArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,13,1055,50,69,928,39,17091,2005,2007,400416,171,230,454,2161,50,0.7986495651335203,0.8217821782178217,0.8670520231213873,0.9292307692307692
com.google.gson.JsonArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,13,427,48,30,427,893,210535,49184,49187,147169,95,145,303,1228,48,0.8838903451288773,1.0,1.0,0.9714285714285714
com.google.gson.stream.JsonReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,13,2813,670,39,2204,498,135203,27490,27491,261648,177,389,664,2542,670,0.7676199824983443,0.7740029542097489,0.7883755588673621,0.6967559943582511
com.google.gson.internal.bind.JsonTreeReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,13,830,90,26,756,1282,305601,70608,70609,142047,77,137,292,913,90,0.8530485705122426,0.912621359223301,0.9382716049382716,0.8035264483627204
com.alibaba.fastjson.JSONObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,14,1211,140,60,698,47,23203,2537,2541,165955,83,128,238,1436,140,0.6273554916875376,0.48255813953488375,0.594488188976378,0.5675675675675675
com.alibaba.fastjson.JSON,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,14,2080,226,87,1642,134,86661,7009,7015,317341,221,344,1010,5235,226,0.748402668295027,0.8091872791519434,0.8229885057471265,0.7527932960893855
com.google.gson.JsonPrimitive,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,14,433,68,23,400,280,108820,15477,15481,140305,72,109,210,1063,68,0.8652935380905483,0.9090909090909091,0.967741935483871,0.8681318681318682
org.json.JSONObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,14,3382,558,100,2505,121,66629,6650,6656,405465,244,431,696,4962,558,0.7437257423095401,0.7764705882352941,0.8087201125175809,0.7854855923159018
org.json.XML,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,15,1218,202,18,935,410,107930,22629,22631,202896,65,119,90,757,202,0.7761234823538895,0.7511737089201878,0.7948717948717948,0.7369477911646586
com.alibaba.fastjson.parser.JSONReaderScanner,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,15,1110,96,22,991,49,24830,2756,2760,195433,71,122,211,1004,96,0.824072083137843,0.7692307692307693,0.8333333333333334,0.9108761329305136
com.google.gson.internal.bind.JsonTreeReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,15,830,90,26,774,1143,269752,62953,62957,146187,84,143,325,1020,90,0.8578978994757973,0.912621359223301,0.9382716049382716,0.8337531486146096
com.google.gson.internal.LinkedHashTreeMap,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,15,1627,232,60,1026,25,17253,1271,1277,143964,52,99,209,1432,232,0.5166445886805555,0.5267175572519084,0.648578811369509,0.6700680272108843
org.json.XML,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,16,1218,202,18,940,385,101926,21248,21251,187889,64,120,86,653,202,0.7813977417529692,0.7652582159624414,0.8034188034188035,0.7409638554216867
com.alibaba.fastjson.JSONArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,16,1055,50,69,882,67,22628,3433,3436,203045,154,260,457,2726,50,0.7833361419158126,0.8217821782178217,0.8323699421965318,0.9046153846153846
org.json.JSONObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,16,3382,558,100,2502,104,60239,5693,5697,202233,234,419,638,4512,558,0.7466675659426196,0.773109243697479,0.8045007032348804,0.7972251867662753
org.json.JSONArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,17,2012,214,72,1590,166,61126,9152,9158,246382,173,283,572,2594,214,0.7690052300861142,0.78,0.8208092485549133,0.8661971830985915
com.google.gson.JsonPrimitive,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,17,433,68,23,400,430,126790,23734,23737,141015,75,112,228,1099,68,0.8652935380905483,0.9090909090909091,0.967741935483871,0.8681318681318682
com.google.gson.stream.JsonReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,17,2813,670,39,2297,492,144648,27160,27161,241935,174,391,663,2675,670,0.791673277224948,0.794682422451994,0.8241430700447094,0.7559943582510579
com.alibaba.fastjson.parser.JSONReaderScanner,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,17,1110,96,22,990,35,20822,2011,2017,207530,73,122,193,1202,96,0.8200809512743047,0.7692307692307693,0.8269230769230769,0.9078549848942599
com.google.gson.internal.LinkedHashTreeMap,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,18,1627,232,60,942,11,10174,571,576,147707,51,74,213,1340,232,0.4953922079128748,0.46564885496183206,0.6046511627906976,0.6105442176870748
com.alibaba.fastjson.JSONPath,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,18,7058,1796,141,3385,132,104785,7106,7112,294373,300,559,1030,8146,1796,0.4895148924587733,0.39297297297297296,0.5108225108225108,0.5662650602409639
org.json.JSONObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,18,3382,558,100,2536,155,69750,8484,8490,249262,254,458,650,4535,558,0.7485041286854285,0.7697478991596639,0.810126582278481,0.7940234791889007
org.json.JSONTokener,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,18,1112,132,21,1012,113,44676,6282,6286,151348,74,126,231,1251,132,0.8848779957450241,0.9051094890510949,0.8857142857142857,0.9025641025641026
org.json.XML,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,18,1218,202,18,978,395,103619,21755,21761,202719,65,122,88,855,202,0.7841310586991234,0.7887323943661971,0.8247863247863247,0.7771084337349398
com.alibaba.fastjson.parser.JSONScanner,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,19,5652,1504,51,2888,398,214784,21959,21965,283933,244,494,678,4015,1504,0.663806926093453,0.477946017116524,0.49434571890145396,0.6455026455026455
org.json.XMLTokener,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,19,887,156,9,847,1349,292732,74252,74257,126148,61,133,133,739,156,0.8353859161672907,0.9873417721518988,0.9689922480620154,0.9195121951219513
com.alibaba.fastjson.parser.JSONReaderScanner,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,19,1110,96,22,964,40,21170,2247,2252,208790,74,111,219,1154,96,0.8094897964904126,0.7307692307692307,0.8076923076923077,0.8836858006042296
org.json.JSONArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,19,2012,214,72,1644,197,63059,10856,10862,305460,179,308,551,2561,214,0.7854391781048812,0.816,0.869942196531792,0.8901408450704226
