TARGET_CLASS,criterion,configuration_id,Random_Seed,Total_Goals,Total_Branches,Lines,Covered_Goals,Generations,Statements_Executed,Fitness_Evaluations,Tests_Executed,Total_Time,Size,Result_Size,Length,Result_Length,Total_Branches_Real,Coverage,BranchCoverage,LineCoverage,WeakMutationScore
org.json.JSONTokener,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,0,1112,132,21,1022,80,29560,4433,4437,213277,74,125,248,1151,132,0.8852337717027499,0.9124087591240876,0.9028571428571428,0.9076923076923077
com.alibaba.fastjson.JSON,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,0,2080,226,87,1786,183,107690,9184,9185,327313,277,425,1205,6535,226,0.7983936779599525,0.8551236749116607,0.8804597701149425,0.7863128491620112
org.json.JSONArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,0,2012,214,72,1620,209,75236,11568,11570,340624,175,299,526,2814,214,0.7817322588021022,0.812,0.8410404624277457,0.8718309859154929
com.google.gson.internal.bind.JsonTreeReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,1,830,90,26,753,1956,458982,107677,107679,203410,83,150,319,962,90,0.8520783872611523,0.9029126213592233,0.9320987654320988,0.7984886649874056
com.alibaba.fastjson.JSONObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,1,1211,140,60,746,93,34719,4979,4981,241396,94,148,264,1386,140,0.6599382851099836,0.5581395348837209,0.6259842519685039,0.5855855855855856
com.google.gson.JsonPrimitive,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,1,433,68,23,405,509,160793,28068,28073,201172,75,112,225,1069,68,0.8735462714799511,0.9090909090909091,0.967741935483871,0.8681318681318682
com.google.gson.Gson,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,1,991,82,51,857,93,27983,4399,4402,344086,88,139,318,1339,82,0.7824676925466415,0.8495575221238938,0.8738738738738738,0.797945205479452
org.json.XMLTokener,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,2,887,156,9,862,1943,424328,106944,106949,198399,65,136,130,893,156,0.8437033586885181,0.9936708860759493,0.9767441860465116,0.9463414634146341
com.google.gson.Gson,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,2,991,82,51,817,88,28729,4014,4020,359040,83,133,303,1297,82,0.7555689068872485,0.831858407079646,0.8528528528528528,0.7123287671232876
com.alibaba.fastjson.JSONReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,2,740,102,29,604,33,9218,1839,1845,232870,69,118,244,841,102,0.7615227808064754,0.7913043478260869,0.802547770700637,0.7518796992481203
