TARGET_CLASS,criterion,configuration_id,Random_Seed,Total_Goals,Total_Branches,Lines,Covered_Goals,Generations,Statements_Executed,Fitness_Evaluations,Tests_Executed,Total_Time,Size,Result_Size,Length,Result_Length,Total_Branches_Real,Coverage,BranchCoverage,LineCoverage,WeakMutationScore
org.json.JSONTokener,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,0,1112,132,21,1013,97,38366,5373,5377,153007,76,136,229,1266,132,0.8783931245153873,0.8832116788321168,0.8857142857142857,0.9111111111111111
com.google.gson.JsonObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,0,221,18,18,190,901,126738,49646,49650,137319,36,64,100,475,18,0.8822154471544715,1.0,1.0,1.0
org.json.JSONObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,0,3382,558,100,2468,108,50477,5958,5964,260316,225,399,617,3870,558,0.7275935099932574,0.7428571428571429,0.790436005625879,0.7897545357524013
com.alibaba.fastjson.JSONPath,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,1,7058,1796,141,3499,155,119805,8136,8142,317649,35,600,896,8664,1796,0.200635934411299,0.40864864864864864,0.5180375180375181,0.5826944140197152
com.google.gson.internal.bind.JsonTreeWriter,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,1,443,62,21,417,1610,301662,88610,88612,135475,57,93,198,650,62,0.8774231022034806,0.9054054054054054,0.9518072289156626,0.896551724137931
org.json.XMLTokener,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,1,887,156,9,855,1362,297950,75006,75011,135698,54,137,128,887,156,0.8408554891354456,0.9873417721518988,0.9767441860465116,0.9341463414634147
com.google.gson.stream.JsonReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,1,2813,670,39,2243,404,118196,22303,22309,250164,172,383,651,2972,670,0.7810569376402248,0.7769571639586411,0.7958271236959762,0.7348377997179125
com.alibaba.fastjson.parser.JSONScanner,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,2,5652,1504,51,3072,318,212957,17525,17531,279650,252,489,727,4944,1504,0.6695926118016017,0.5095457537853851,0.5455035002692514,0.6419753086419753
com.alibaba.fastjson.JSONPath,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,2,7058,1796,141,3556,129,99501,6790,6795,387632,311,620,1049,8596,1796,0.5017223786881364,0.4221621621621622,0.5305435305435305,0.5980284775465499
com.google.gson.internal.bind.JsonTreeWriter,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,2,443,62,21,417,1525,311769,83939,83942,136049,56,94,193,844,62,0.8774231022034806,0.9054054054054054,0.9518072289156626,0.896551724137931
com.alibaba.fastjson.parser.JSONReaderScanner,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,2,1110,96,22,992,43,24083,2421,2425,199567,73,115,225,1146,96,0.8057913217252003,0.7596153846153846,0.8333333333333334,0.9108761329305136
com.google.gson.stream.JsonReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,3,2813,670,39,2233,411,115334,22697,22703,186677,172,397,635,2827,670,0.7708427618965282,0.7813884785819794,0.8017883755588674,0.7193229901269393
com.alibaba.fastjson.JSON,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,3,2080,226,87,1753,200,118177,10093,10099,234538,267,417,1169,6750,226,0.7918975754691937,0.8551236749116607,0.8597701149425288,0.7681564245810056
com.alibaba.fastjson.parser.DefaultJSONParser,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,3,3512,676,64,2172,116,61326,6154,6155,236986,169,342,670,4057,676,0.6631318803478483,0.5756718528995757,0.5960945529290853,0.6945373467112598
com.google.gson.internal.bind.JsonTreeWriter,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,3,443,62,21,417,1600,324889,88085,88087,137023,54,95,196,917,62,0.8774231022034806,0.9054054054054054,0.9518072289156626,0.896551724137931
com.alibaba.fastjson.JSONObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,4,1211,140,60,706,97,31889,5209,5215,189570,84,129,209,1253,140,0.6341995763569594,0.5058139534883721,0.6023622047244095,0.5765765765765766
com.google.gson.stream.JsonWriter,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,4,1024,104,33,930,986,343894,54326,54327,136729,71,145,309,1460,104,0.8646239135335921,0.8974358974358975,0.9608938547486033,0.8739316239316239
com.alibaba.fastjson.parser.DefaultJSONParser,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,4,3512,676,64,2303,103,62080,5511,5516,228132,173,346,690,4544,676,0.6793726785121299,0.6237623762376238,0.6505652620760535,0.7402452619843924
com.google.gson.internal.bind.JsonTreeReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,4,830,90,26,737,1259,292185,69306,69312,149997,79,136,300,901,90,0.8447207401210255,0.9029126213592233,0.9320987654320988,0.7682619647355163
com.google.gson.internal.bind.JsonTreeWriter,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,4,443,62,21,417,1542,304681,84869,84874,136503,60,89,206,812,62,0.8774231022034806,0.9054054054054054,0.9518072289156626,0.896551724137931
com.google.gson.JsonObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,5,221,18,18,191,1031,144249,56758,56761,133571,36,65,99,472,18,0.883739837398374,1.0,1.0,1.0
com.google.gson.stream.JsonReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,5,2813,670,39,2220,432,113684,23838,23844,188642,174,387,638,2563,670,0.7715282066349558,0.7813884785819794,0.8062593144560357,0.6953455571227081
org.json.XMLTokener,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,5,887,156,9,861,1549,337536,85246,85250,137122,64,144,135,849,156,0.8409859673841702,0.9936708860759493,0.9767441860465116,0.9463414634146341
com.alibaba.fastjson.parser.DefaultJSONParser,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,5,3512,676,64,2277,116,60392,6188,6194,341679,177,338,694,4509,676,0.6724553079027639,0.5997171145685997,0.6187050359712231,0.7603121516164995
org.json.XMLTokener,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,6,887,156,9,868,1396,314441,76839,76844,136329,59,143,126,1050,156,0.8434793498761347,0.9936708860759493,0.9844961240310077,0.9585365853658536
org.json.XML,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,6,1218,202,18,896,66,28684,3715,3721,267506,59,106,84,751,202,0.7556461095996398,0.704225352112676,0.7521367521367521,0.7349397590361446
com.alibaba.fastjson.JSONArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,6,1055,50,69,951,81,25236,4180,4185,245139,176,271,532,2180,50,0.8135436508262818,0.8415841584158416,0.884393063583815,0.9446153846153846
com.google.gson.internal.LinkedHashTreeMap,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,6,1627,232,60,871,13,12191,724,729,148536,55,92,254,1513,232,0.47986171576938264,0.4541984732824427,0.5917312661498708,0.5051020408163265
com.google.gson.stream.JsonWriter,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,7,1024,104,33,960,902,326439,49658,49662,139129,73,156,340,1624,104,0.8659125733274066,0.9230769230769231,0.9776536312849162,0.9166666666666666
com.alibaba.fastjson.parser.DefaultJSONParser,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,7,3512,676,64,2176,98,62555,5130,5136,227661,168,317,708,4576,676,0.6546631082311533,0.5657708628005658,0.5889003083247688,0.7212931995540691
com.alibaba.fastjson.parser.JSONReaderScanner,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,7,1110,96,22,976,45,30063,2550,2554,219556,79,116,242,1326,96,0.8095084637124886,0.75,0.8205128205128205,0.8897280966767371
org.json.XMLTokener,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,7,887,156,9,868,1382,308364,76093,76099,136217,56,130,124,837,156,0.8434793498761347,0.9936708860759493,0.9844961240310077,0.9585365853658536
org.json.JSONArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,8,2012,214,72,1591,172,58275,9463,9469,196108,167,295,562,2728,214,0.767965717316158,0.804,0.8265895953757225,0.8647887323943662
com.alibaba.fastjson.JSON,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,8,2080,226,87,1732,144,79819,7330,7336,222836,255,381,1160,5223,226,0.7743755026197718,0.8303886925795053,0.8367816091954023,0.7737430167597765
com.alibaba.fastjson.JSONReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,8,740,102,29,673,44,15239,2411,2414,165653,62,124,251,1050,102,0.8186480192543901,0.8695652173913043,0.8853503184713376,0.8834586466165414
com.google.gson.JsonObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,9,221,18,18,191,1205,163501,66358,66362,132764,38,66,102,556,18,0.8795731707317074,1.0,1.0,1.0
org.json.JSONObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,9,3382,558,100,2354,77,45351,4269,4274,276304,222,392,617,4495,558,0.7041089112180818,0.7126050420168067,0.7454289732770746,0.7524012806830309
com.google.gson.internal.LinkedHashTreeMap,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,9,1627,232,60,1060,26,18620,1267,1273,149382,58,104,232,1559,232,0.5247773479680684,0.5725190839694656,0.6847545219638242,0.6581632653061225
com.google.gson.internal.bind.JsonTreeReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,9,830,90,26,739,1367,328627,75252,75258,145513,82,146,322,941,90,0.8461362346441352,0.8932038834951457,0.9259259259259259,0.7632241813602015
