TARGET_CLASS,criterion,configuration_id,Random_Seed,Total_Goals,Total_Branches,Lines,Covered_Goals,Generations,Statements_Executed,Fitness_Evaluations,Tests_Executed,Total_Time,Size,Result_Size,Length,Result_Length,Total_Branches_Real,Coverage,BranchCoverage,LineCoverage,WeakMutationScore
com.google.gson.JsonPrimitive,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,9,433,68,23,401,281,88253,14806,14811,144964,75,104,224,987,68,0.8668179283344508,0.9090909090909091,0.967741935483871,0.8681318681318682
com.alibaba.fastjson.JSONArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,7,1055,50,69,932,109,34989,5409,5413,355086,169,299,490,3001,50,0.812467429069621,0.8217821782178217,0.8728323699421965,0.9353846153846154
com.google.gson.JsonObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,9,221,18,18,196,737,109450,37000,37005,136555,38,69,110,587,18,0.8871951219512195,1.0,1.0,1.0
org.json.XML,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,0,1218,202,18,958,451,114830,23893,23895,263649,64,122,87,767,202,0.7885098958244394,0.7699530516431925,0.8461538461538461,0.7369477911646586
com.alibaba.fastjson.parser.DefaultJSONParser,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,0,3512,676,64,1715,201,92578,9981,9986,284553,155,290,535,3122,676,0.5674275729890692,0.3988684582743989,0.40698869475847893,0.6555183946488294
com.alibaba.fastjson.parser.DefaultJSONParser,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,9,3512,676,64,1181,54,25255,2763,2769,206494,113,199,388,2177,676,0.46444947006180654,0.2333804809052334,0.2528263103802672,0.5050167224080268
org.json.JSONTokener,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,9,1112,132,21,1005,83,32272,4411,4412,151417,74,135,216,1269,132,0.8694901317255332,0.8832116788321168,0.8742857142857143,0.9042735042735043
com.google.gson.Gson,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,0,991,82,51,797,60,19846,2785,2787,347843,83,124,289,1240,82,0.7518537702904747,0.7964601769911505,0.8288288288288288,0.7123287671232876
com.alibaba.fastjson.JSON,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,9,2080,226,87,1672,135,65875,6469,6472,311403,242,377,1046,5831,226,0.7469058552004618,0.8268551236749117,0.8459770114942529,0.7388268156424581
com.google.gson.internal.LinkedHashTreeMap,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,0,1627,232,60,1135,43,27493,2117,2122,220420,63,118,274,1459,232,0.5641467522058553,0.6221374045801527,0.6950904392764858,0.7295918367346939
com.google.gson.stream.JsonReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,10,2813,670,39,2018,358,97749,18619,18620,189887,165,383,605,2514,670,0.7227715694776067,0.7134416543574594,0.7168405365126677,0.6459802538787024
com.alibaba.fastjson.JSONReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,1,740,102,29,448,35,10846,1838,1843,226465,56,91,191,837,102,0.6222248679510117,0.591304347826087,0.6305732484076433,0.5037593984962406
com.alibaba.fastjson.parser.DefaultJSONParser,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,10,3512,676,64,1663,137,56079,6991,6996,223828,153,288,512,2870,676,0.5757159851428256,0.37057991513437055,0.37821171634121276,0.653288740245262
com.alibaba.fastjson.JSONObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,10,1211,140,60,711,66,23737,3405,3409,177073,84,140,236,1314,140,0.6396109158610664,0.5232558139534884,0.6023622047244095,0.5765765765765766
org.json.JSONObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,1,3382,558,100,2530,145,63998,7605,7608,463388,466,466,4450,4450,558,0.7419309708915409,0.7630252100840336,0.8002812939521801,0.7982924226254002
com.google.gson.JsonElement,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,1,265,8,22,239,1293,155514,67170,67175,225145,83,104,203,682,8,0.8491858097100032,1.0,0.9444444444444444,1.0
com.google.gson.internal.LinkedHashTreeMap,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,11,1627,232,60,901,11,9147,546,551,167077,47,83,180,1246,232,0.5298206516082415,0.4351145038167939,0.5710594315245479,0.5867346938775511
