TARGET_CLASS,criterion,configuration_id,Random_Seed,Total_Goals,Total_Branches,Lines,Covered_Goals,Generations,Statements_Executed,Fitness_Evaluations,Tests_Executed,Total_Time,Size,Result_Size,Length,Result_Length,Total_Branches_Real,Coverage,BranchCoverage,LineCoverage,WeakMutationScore
org.json.JSONArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,6,2012,214,72,1524,53,25025,2954,2959,354894,246,246,2467,2467,214,0.7438587143865872,0.756,0.791907514450867,0.8492957746478873
com.alibaba.fastjson.JSONPath,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,6,7058,1796,141,2905,42,38320,2296,2300,278037,236,365,887,6552,1796,0.42718352133583437,0.33135135135135135,0.4535834535834536,0.49726177437020813
com.alibaba.fastjson.JSONObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,7,1211,140,60,689,31,18164,1644,1649,114011,76,125,203,1482,140,0.6222369115445612,0.5,0.594488188976378,0.5615615615615616
com.alibaba.fastjson.JSONArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,7,1055,50,69,840,32,8863,1646,1651,163819,145,206,372,1870,50,0.7181329653649602,0.7326732673267327,0.7861271676300579,0.8676923076923077
com.alibaba.fastjson.JSONPath,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,7,7058,1796,141,3252,59,53969,3198,3199,238839,265,467,986,7188,1796,0.4735931403743683,0.38054054054054054,0.4935064935064935,0.5509309967141293
org.json.JSONObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,8,3382,558,100,2157,34,19551,1913,1917,199335,189,279,477,3320,558,0.6701255889271241,0.6521008403361345,0.69901547116737,0.7097118463180363
com.alibaba.fastjson.JSONPath,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,8,7058,1796,141,3237,61,56055,3294,3298,279691,45,465,1044,8089,1796,0.22142285845044246,0.37783783783783786,0.49446849446849445,0.5421686746987951
com.google.gson.JsonObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,8,221,18,18,189,392,55472,21619,21621,73003,35,57,98,521,18,0.8854529616724739,1.0,1.0,1.0
com.google.gson.JsonObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,9,221,18,18,188,306,42995,16917,16919,74721,37,63,102,468,18,0.8791666666666667,1.0,1.0,1.0
org.json.JSONObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,9,3382,558,100,2267,35,25944,1970,1976,164511,187,294,499,4117,558,0.6880679049209207,0.6857142857142857,0.7215189873417721,0.7545357524012807
org.json.XMLTokener,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,9,887,156,9,848,607,136687,33467,33473,77122,57,137,127,934,156,0.8353859161672907,0.9873417721518988,0.9689922480620154,0.9219512195121952
com.alibaba.fastjson.JSONValidator,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,9,1127,198,26,968,24,11326,1372,1377,114395,55,115,172,1054,198,0.6811622747907504,0.7877358490566038,0.8233082706766918,0.9386666666666666
com.alibaba.fastjson.parser.DefaultJSONParser,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,10,3512,676,64,1665,24,15335,1335,1340,149589,118,184,424,2799,676,0.5413383547410483,0.44695898161244696,0.47173689619732784,0.5596432552954292
com.alibaba.fastjson.parser.JSONReaderScanner,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,10,1110,96,22,960,12,9434,758,759,162668,64,102,182,1240,96,0.7809671895504869,0.7211538461538461,0.8141025641025641,0.8957703927492447
com.google.gson.Gson,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,10,991,82,51,773,29,10196,1471,1475,228989,71,111,237,1224,82,0.7373964936352801,0.7699115044247787,0.8228228228228228,0.6952054794520548
org.json.JSONTokener,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,11,1112,132,21,954,37,15722,2124,2126,92487,59,112,184,1047,132,0.8464445373131305,0.7737226277372263,0.8742857142857143,0.8752136752136752
com.alibaba.fastjson.parser.JSONScanner,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,11,5652,1504,51,2681,130,86564,7219,7225,255629,206,387,538,3917,1504,0.6178948774366486,0.44437129690585914,0.46526655896607433,0.5837742504409171
com.google.gson.JsonElement,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,11,265,8,22,233,298,30587,16469,16472,95465,77,100,193,710,8,0.8437310896988317,1.0,0.9444444444444444,1.0
com.google.gson.JsonPrimitive,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,11,433,68,23,401,141,46758,7841,7847,82144,74,106,230,1035,68,0.8668179283344508,0.9090909090909091,0.967741935483871,0.8681318681318682
com.google.gson.JsonArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,12,427,48,30,414,237,46051,13110,13113,87167,89,130,276,1007,48,0.8690109910601072,1.0,1.0,0.9714285714285714
com.alibaba.fastjson.JSON,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,12,2080,226,87,1500,68,46660,3487,3492,197273,196,296,827,5382,226,0.6846606363340332,0.7385159010600707,0.7586206896551724,0.7108938547486033
com.google.gson.internal.LinkedHashTreeMap,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,12,1627,232,60,872,5,4047,289,295,81619,49,66,178,1043,232,0.45275916558416157,0.42366412213740456,0.5813953488372093,0.54421768707483
org.json.XMLTokener,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,13,887,156,9,869,539,120820,29745,29746,75866,63,140,130,919,156,0.8461967411804825,0.9936708860759493,0.9844961240310077,0.9585365853658536
com.google.gson.stream.JsonReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,13,2813,670,39,2095,193,55387,10695,10699,121431,148,327,552,2274,670,0.7382161924345441,0.7355982274741507,0.7630402384500745,0.6558533145275035
com.alibaba.fastjson.JSON,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,13,2080,226,87,1572,82,56626,4180,4185,164509,206,294,926,4749,226,0.7068543233686386,0.7561837455830389,0.8183908045977012,0.729050279329609
com.google.gson.internal.bind.JsonTreeReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,13,830,90,26,699,534,123882,29433,29438,82975,77,137,277,929,90,0.8277958493839841,0.8737864077669902,0.9135802469135802,0.6926952141057935
com.alibaba.fastjson.JSONPath,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,14,7058,1796,141,3125,57,41920,3031,3037,225943,233,389,848,6403,1796,0.44874097429349846,0.36108108108108106,0.4858104858104858,0.5345016429353778
com.alibaba.fastjson.parser.JSONScanner,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,14,5652,1504,51,2200,158,92260,8748,8754,236185,195,363,530,3036,1504,0.5811783329105169,0.3456221198156682,0.3780290791599354,0.5414462081128748
com.alibaba.fastjson.JSONValidator,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,14,1127,198,26,949,21,10806,1214,1220,150157,55,113,191,1226,198,0.6830292299144087,0.7547169811320755,0.7969924812030075,0.9386666666666666
com.google.gson.stream.JsonWriter,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,15,1024,104,33,939,417,143738,22995,22998,79972,79,147,328,1404,104,0.861474933065744,0.905982905982906,0.9664804469273743,0.8846153846153846
com.google.gson.JsonPrimitive,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,15,433,68,23,402,161,51399,8911,8916,79367,76,105,239,897,68,0.8683423185783532,0.9090909090909091,0.967741935483871,0.8681318681318682
com.google.gson.JsonElement,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,15,265,8,22,238,452,52291,24934,24937,93831,78,98,198,722,8,0.8481561001722292,1.0,0.9444444444444444,1.0
com.google.gson.Gson,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,15,991,82,51,776,28,9468,1405,1411,223642,69,110,252,1265,82,0.7410120170793812,0.7876106194690266,0.8138138138138138,0.708904109589041
com.google.gson.internal.bind.JsonTreeReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,16,830,90,26,746,511,113487,28205,28206,86063,87,151,326,916,90,0.8477263043196294,0.9029126213592233,0.9320987654320988,0.7682619647355163
org.json.JSONTokener,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,16,1112,132,21,962,35,19668,2007,2013,95924,66,125,201,1340,132,0.8645129266262934,0.8029197080291971,0.8571428571428571,0.8837606837606837
com.google.gson.stream.JsonWriter,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,16,1024,104,33,929,475,161357,26208,26214,77460,75,141,315,1355,104,0.8635555374652161,0.8974358974358975,0.9608938547486033,0.8739316239316239
com.alibaba.fastjson.parser.JSONReaderScanner,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,16,1110,96,22,968,11,6222,663,668,135644,62,103,170,1026,96,0.7875614881090712,0.7307692307692307,0.8141025641025641,0.9003021148036254
com.google.gson.JsonObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,17,221,18,18,189,471,69187,25988,25991,73958,35,58,97,378,18,0.8765243902439024,1.0,1.0,1.0
org.json.JSONArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,17,2012,214,72,1513,47,24518,2630,2636,185220,151,243,493,2580,214,0.7414045406543575,0.728,0.7774566473988439,0.847887323943662
com.alibaba.fastjson.JSONObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,18,1211,140,60,690,43,16275,2364,2366,110180,81,135,219,1247,140,0.6246197304824715,0.47674418604651164,0.594488188976378,0.5705705705705706
com.google.gson.Gson,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,18,991,82,51,778,33,13427,1641,1647,203425,74,110,264,1132,82,0.7414848082413847,0.7876106194690266,0.8258258258258259,0.678082191780822
org.json.JSONObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,18,3382,558,100,2423,78,45651,4318,4324,164614,225,379,598,4340,558,0.7161352823333043,0.7361344537815127,0.7693389592123769,0.7801494130202775
com.alibaba.fastjson.parser.JSONScanner,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,18,5652,1504,51,2367,158,110948,8767,8772,205870,206,394,555,4116,1504,0.589956578866607,0.3627386438446346,0.43187937533656434,0.564373897707231
com.google.gson.internal.bind.JsonTreeWriter,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,19,443,62,21,417,743,147041,40944,40946,77476,59,95,197,956,62,0.8774231022034806,0.9054054054054054,0.9518072289156626,0.896551724137931
com.alibaba.fastjson.JSONArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,19,1055,50,69,806,26,9378,1359,1363,201153,127,187,344,1729,50,0.7053007670195228,0.7227722772277227,0.7861271676300579,0.8430769230769231
com.google.gson.JsonArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,19,427,48,30,413,340,63704,18790,18793,82491,84,124,264,910,48,0.8648154215814766,1.0,1.0,0.9714285714285714
