TARGET_CLASS,criterion,configuration_id,Random_Seed,Total_Goals,Total_Branches,Lines,Covered_Goals,Generations,Statements_Executed,Fitness_Evaluations,Tests_Executed,Total_Time,Size,Result_Size,Length,Result_Length,Total_Branches_Real,Coverage,BranchCoverage,LineCoverage,WeakMutationScore
com.alibaba.fastjson.parser.JSONScanner,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,0,5652,1504,51,2804,124,80621,6896,6902,218492,210,402,591,4589,1504,0.6370528863635663,0.4720210664911126,0.4911147011308562,0.5837742504409171
com.alibaba.fastjson.JSONObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,0,1211,140,60,692,35,14705,1949,1951,118757,76,137,190,1353,140,0.6149226627826365,0.4883720930232558,0.5905511811023622,0.5825825825825826
com.google.gson.JsonElement,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,0,265,8,22,228,186,23548,10282,10285,97288,72,92,176,561,8,0.8418432597868082,1.0,0.9444444444444444,1.0
com.google.gson.JsonElement,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,1,265,8,22,227,301,35049,16655,16656,97991,72,95,172,581,8,0.8341504416681174,1.0,0.9444444444444444,1.0
com.alibaba.fastjson.parser.JSONReaderScanner,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,1,1110,96,22,933,19,10354,1127,1132,142628,61,101,179,948,96,0.7630048954067081,0.7019230769230769,0.8012820512820513,0.8625377643504532
com.google.gson.internal.bind.JsonTreeReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,1,830,90,26,774,524,122971,28875,28879,85241,86,145,345,853,90,0.8537133509858869,0.912621359223301,0.9382716049382716,0.8337531486146096
com.google.gson.stream.JsonWriter,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,1,1024,104,33,921,376,139360,20761,20764,79580,69,138,292,1398,104,0.8604065569973679,0.8888888888888888,0.9553072625698324,0.8611111111111112
com.google.gson.JsonPrimitive,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,2,433,68,23,403,266,91231,14705,14711,82871,76,107,233,967,68,0.8683423185783532,0.9090909090909091,0.967741935483871,0.8681318681318682
org.json.JSONTokener,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,2,1112,132,21,1006,58,22571,3232,3237,91054,71,128,203,1155,132,0.8816136990543925,0.8905109489051095,0.8857142857142857,0.9042735042735043
com.google.gson.internal.bind.JsonTreeReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,2,830,90,26,718,547,124985,30152,30157,83200,73,141,266,860,90,0.8192985869458078,0.883495145631068,0.9012345679012346,0.7531486146095718
com.alibaba.fastjson.JSONArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,3,1055,50,69,726,28,9305,1497,1502,139319,122,174,295,1842,50,0.6420539227126024,0.6831683168316832,0.6589595375722543,0.7569230769230769
org.json.JSONArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,3,2012,214,72,1616,89,38217,4936,4940,165963,166,282,509,2705,214,0.7828834145688959,0.824,0.8641618497109826,0.8661971830985915
com.alibaba.fastjson.parser.DefaultJSONParser,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,3,3512,676,64,1934,46,28314,2415,2421,164866,143,240,548,3268,676,0.6145462272365081,0.5035360678925035,0.5169578622816033,0.7001114827201784
com.alibaba.fastjson.JSONPath,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,3,7058,1796,141,3043,62,51136,3331,3336,234501,246,425,856,7062,1796,0.45612135175388185,0.34486486486486484,0.4742664742664743,0.5257393209200438
com.alibaba.fastjson.parser.JSONReaderScanner,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,4,1110,96,22,966,13,12003,806,812,134830,64,105,191,1468,96,0.7959456791183771,0.7307692307692307,0.8141025641025641,0.9018126888217523
com.alibaba.fastjson.JSONArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,4,1055,50,69,699,18,7783,935,940,153838,113,145,297,2039,50,0.6218631338605813,0.6633663366336634,0.6589595375722543,0.72
com.alibaba.fastjson.JSON,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,4,2080,226,87,1493,56,33906,2862,2868,183498,189,281,893,4606,226,0.6721736352207783,0.7243816254416962,0.7724137931034483,0.696927374301676
com.google.gson.Gson,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,5,991,82,51,788,44,14748,2111,2113,202574,78,121,274,1300,82,0.735833817477047,0.7876106194690266,0.8318318318318318,0.6917808219178082
com.google.gson.JsonPrimitive,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,5,433,68,23,397,112,35749,6226,6232,83369,71,105,209,998,68,0.8607203673588409,0.9090909090909091,0.967741935483871,0.8681318681318682
com.google.gson.internal.bind.JsonTreeReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,5,830,90,26,674,545,129423,30062,30068,82656,72,131,247,1031,90,0.8093792067963071,0.8543689320388349,0.9074074074074074,0.6574307304785895
com.google.gson.JsonObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,5,221,18,18,189,401,58133,22125,22128,72881,36,62,100,459,18,0.8765243902439024,1.0,1.0,1.0
org.json.XMLTokener,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,6,887,156,9,847,602,135437,33179,33183,68513,56,139,134,988,156,0.8350810381185102,0.9873417721518988,0.9689922480620154,0.9195121951219513
org.json.XML,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,6,1218,202,18,905,59,23312,3277,3281,101399,57,109,80,742,202,0.7675890127959711,0.7136150234741784,0.7606837606837606,0.7329317269076305
com.alibaba.fastjson.JSONReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,6,740,102,29,225,6,2387,352,357,92023,25,35,104,520,102,0.39536523009700725,0.2608695652173913,0.2929936305732484,0.2631578947368421
org.json.XMLTokener,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,7,887,156,9,861,502,119094,27660,27664,78146,58,130,126,1049,156,0.8409859673841702,0.9936708860759493,0.9767441860465116,0.9463414634146341
org.json.JSONObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,7,3382,558,100,2143,38,24076,2105,2110,122877,196,295,493,3545,558,0.6567180513416631,0.6672268907563025,0.6877637130801688,0.7171824973319103
com.google.gson.JsonPrimitive,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,7,433,68,23,403,136,48350,7576,7579,79833,76,109,227,951,68,0.8683423185783532,0.9090909090909091,0.967741935483871,0.8681318681318682
com.google.gson.internal.bind.JsonTreeWriter,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,8,443,62,21,417,785,145904,43220,43222,77773,58,106,197,1024,62,0.8774231022034806,0.9054054054054054,0.9518072289156626,0.896551724137931
com.google.gson.JsonArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,8,427,48,30,415,191,33928,10602,10605,84123,83,135,253,1024,48,0.8704355766202363,1.0,1.0,0.9714285714285714
com.google.gson.internal.LinkedHashTreeMap,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,8,1627,232,60,814,7,6141,393,398,81636,49,62,183,1077,232,0.4243378308825059,0.4122137404580153,0.5452196382428941,0.4812925170068027
com.alibaba.fastjson.parser.JSONReaderScanner,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,8,1110,96,22,970,12,8917,757,761,145232,66,98,207,1191,96,0.7917465747998225,0.7307692307692307,0.8205128205128205,0.904833836858006
com.alibaba.fastjson.parser.DefaultJSONParser,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,9,3512,676,64,1629,19,11418,1058,1064,141009,111,179,403,2479,676,0.5245519660419445,0.43988684582743987,0.4727646454265159,0.5317725752508361
org.json.JSONTokener,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,9,1112,132,21,1012,55,24556,3109,3110,97692,66,132,203,1090,132,0.8879430641337576,0.8832116788321168,0.8971428571428571,0.9076923076923077
org.json.JSONArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,9,2012,214,72,1517,68,26138,3802,3807,137676,150,267,431,2374,214,0.7461226284017032,0.748,0.7947976878612717,0.8436619718309859
org.json.XML,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,10,1218,202,18,940,159,47461,8790,8796,162579,64,124,85,723,202,0.7866743844543107,0.7605633802816901,0.8076923076923077,0.7329317269076305
com.google.gson.JsonPrimitive,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,10,433,68,23,399,139,51701,7724,7730,84096,73,109,225,1077,68,0.8637691478466458,0.9090909090909091,0.967741935483871,0.8681318681318682
