TARGET_CLASS,criterion,configuration_id,Random_Seed,Total_Goals,Total_Branches,Lines,Covered_Goals,Generations,Statements_Executed,Fitness_Evaluations,Tests_Executed,Total_Time,Size,Result_Size,Length,Result_Length,Total_Branches_Real,Coverage,BranchCoverage,LineCoverage,WeakMutationScore
com.google.gson.stream.JsonReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,0,2813,670,39,1872,208,57822,10903,10904,125729,156,339,571,2308,670,0.6777363193982792,0.6587887740029542,0.6751117734724292,0.5881523272214386
com.google.gson.JsonArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,0,427,48,30,423,417,68964,20823,20825,164964,91,143,294,1004,48,0.8806860817721585,1.0,1.0,0.9714285714285714
org.json.JSONTokener,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,0,1112,132,21,920,55,21444,2931,2935,150700,74,117,200,1028,132,0.8360763954781001,0.7372262773722628,0.8342857142857143,0.8290598290598291
com.alibaba.fastjson.JSONReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,0,740,102,29,242,19,5553,1039,1043,158225,55,69,187,488,102,0.4351167368286134,0.22608695652173913,0.31210191082802546,0.20300751879699247
com.alibaba.fastjson.parser.JSONScanner,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,0,5652,1504,51,2257,350,191518,18325,18328,320829,226,452,619,4087,1504,0.5978932922775769,0.34298880842659646,0.38826063543349487,0.6014109347442681
com.google.gson.JsonPrimitive,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,1,433,68,23,402,195,69089,10266,10271,141550,78,113,240,1056,68,0.8683423185783532,0.9090909090909091,0.967741935483871,0.8681318681318682
com.google.gson.internal.bind.JsonTreeWriter,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,1,443,62,21,417,1758,335764,91201,91204,142557,58,91,201,659,62,0.8774231022034806,0.9054054054054054,0.9518072289156626,0.896551724137931
com.google.gson.stream.JsonWriter,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,1,1024,104,33,935,1049,354917,54816,54818,137887,77,148,355,1567,104,0.8675151374299707,0.8974358974358975,0.9608938547486033,0.8824786324786325
com.alibaba.fastjson.JSON,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,1,2080,226,87,1686,155,87499,7443,7449,244573,245,371,1116,5670,226,0.7622117488564188,0.8197879858657244,0.8574712643678161,0.7513966480446927
com.google.gson.stream.JsonReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,2,2813,670,39,2066,502,125043,26169,26173,173293,165,387,597,2263,670,0.7352654682352864,0.7208271787296898,0.7540983606557377,0.6473906911142454
com.alibaba.fastjson.JSONReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,2,740,102,29,235,24,7147,1298,1303,165582,49,64,163,518,102,0.4513599489973789,0.22608695652173913,0.31210191082802546,0.20300751879699247
org.json.JSONArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,2,2012,214,72,1549,186,59622,9830,9836,202954,166,278,498,2452,214,0.7517528687130576,0.768,0.8005780346820809,0.8408450704225352
org.json.JSONTokener,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,2,1112,132,21,967,109,38005,5703,5708,153056,68,140,192,991,132,0.8782052245378781,0.8029197080291971,0.8571428571428571,0.8871794871794871
com.google.gson.internal.LinkedHashTreeMap,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,3,1627,232,60,1106,30,25465,1397,1402,149214,59,100,282,1557,232,0.5522873345208291,0.5763358778625954,0.7390180878552972,0.7006802721088435
org.json.JSONArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,3,2012,214,72,1610,214,66715,11280,11285,240451,168,309,509,2730,214,0.7758047441264896,0.804,0.8294797687861272,0.8774647887323944
com.google.gson.internal.bind.JsonTreeReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,3,830,90,26,772,1259,287388,65482,65485,143391,80,149,320,973,90,0.8602890012760722,0.912621359223301,0.9382716049382716,0.8337531486146096
com.google.gson.JsonPrimitive,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,3,433,68,23,402,207,60733,10895,10899,138610,76,104,232,1003,68,0.8683423185783532,0.9090909090909091,0.967741935483871,0.8681318681318682
com.alibaba.fastjson.JSONValidator,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,4,1127,198,26,823,53,25296,2798,2801,221501,59,123,226,1311,198,0.6125498847808927,0.6132075471698113,0.6278195488721805,0.888
org.json.JSONTokener,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,4,1112,132,21,1002,88,34635,4665,4670,155729,71,129,197,1196,132,0.8658310419900694,0.8832116788321168,0.8971428571428571,0.8957264957264958
com.alibaba.fastjson.JSONPath,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,4,7058,1796,141,3528,104,84293,5288,5291,332098,297,552,1028,8219,1796,0.5015662648960356,0.4205405405405405,0.5339105339105339,0.5783132530120482
com.google.gson.internal.bind.JsonTreeWriter,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,4,443,62,21,417,1734,342003,89774,89776,137237,60,91,206,940,62,0.8774231022034806,0.9054054054054054,0.9518072289156626,0.896551724137931
com.google.gson.JsonElement,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,5,265,8,22,242,735,86281,38309,38312,171997,82,102,202,620,8,0.8519711695114921,1.0,0.9444444444444444,1.0
org.json.XML,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,5,1218,202,18,952,462,114469,24349,24354,224867,68,124,94,781,202,0.7863956133404386,0.7699530516431925,0.8333333333333334,0.7369477911646586
com.google.gson.internal.LinkedHashTreeMap,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,5,1627,232,60,994,31,21055,1534,1537,146738,56,99,204,1208,232,0.5168303673976286,0.5076335877862596,0.6434108527131783,0.6309523809523809
com.alibaba.fastjson.JSONReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,5,740,102,29,235,42,9441,2152,2155,159708,51,68,153,474,102,0.40108963796501146,0.22608695652173913,0.3057324840764331,0.20300751879699247
com.google.gson.internal.LinkedHashTreeMap,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,6,1627,232,60,1080,22,15576,1077,1082,150784,59,108,271,1567,232,0.5442816102623702,0.583969465648855,0.7157622739018088,0.6632653061224489
org.json.JSONObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,6,3382,558,100,2347,55,32591,2916,2922,357895,214,353,596,4870,558,0.7049490215266949,0.7159663865546219,0.7580872011251758,0.7545357524012807
com.google.gson.stream.JsonReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,6,2813,670,39,2070,517,147470,26974,26980,199071,168,384,630,2520,670,0.7295651691496299,0.7267355982274741,0.736214605067064,0.6671368124118476
org.json.JSONTokener,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,6,1112,132,21,1024,88,32188,4693,4694,156005,72,135,219,1057,132,0.8838993821825821,0.9124087591240876,0.9085714285714286,0.9196581196581196
com.google.gson.stream.JsonWriter,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,7,1024,104,33,936,1044,372274,54581,54585,138961,75,150,347,1740,104,0.8662264776361562,0.8974358974358975,0.9608938547486033,0.8867521367521367
com.alibaba.fastjson.JSONObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,7,1211,140,60,715,82,29581,4206,4212,229821,93,171,246,1561,140,0.6414126838836542,0.5,0.6023622047244095,0.5735735735735735
com.alibaba.fastjson.JSONArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,7,1055,50,69,890,43,12502,2075,2080,379086,150,228,395,2322,50,0.7986249141158073,0.8217821782178217,0.861271676300578,0.88
org.json.XML,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,7,1218,202,18,957,406,96909,21421,21427,165970,71,122,95,707,202,0.7871091896702122,0.7793427230046949,0.8290598290598291,0.7369477911646586
com.alibaba.fastjson.JSONObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,8,1211,140,60,687,58,17619,2961,2965,176175,81,138,191,973,140,0.6179503187981127,0.48255813953488375,0.5866141732283464,0.5705705705705706
com.google.gson.stream.JsonReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,8,2813,670,39,2009,498,126871,25833,25839,179262,169,388,617,2466,670,0.7316169045041658,0.7060561299852289,0.7078986587183308,0.6459802538787024
com.alibaba.fastjson.JSONPath,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,8,7058,1796,141,3491,134,95959,6656,6662,318361,42,595,983,8477,1796,0.2182085046035585,0.41243243243243244,0.5238095238095238,0.5728368017524644
com.google.gson.JsonElement,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,8,265,8,22,240,759,92600,39611,39614,219869,84,109,205,848,8,0.8518086975748266,1.0,0.9444444444444444,1.0
com.google.gson.internal.bind.JsonTreeReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,9,830,90,26,729,1255,274320,65309,65311,141653,78,140,285,969,90,0.828430572020278,0.9029126213592233,0.9074074074074074,0.7581863979848866
com.alibaba.fastjson.JSONPath,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,9,7058,1796,141,3600,128,108400,6554,6556,319296,34,597,924,9091,1796,0.20744742064574023,0.42864864864864866,0.5387205387205387,0.5969331872946331
com.alibaba.fastjson.JSONObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,9,1211,140,60,716,82,26804,4157,4162,170128,86,136,222,940,140,0.6391625336449982,0.5174418604651163,0.6141732283464567,0.5705705705705706
com.alibaba.fastjson.parser.JSONScanner,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,9,5652,1504,51,2183,282,148962,14818,14822,272158,218,428,604,3516,1504,0.5883548090362261,0.33113890717577354,0.3780290791599354,0.5767195767195767
com.alibaba.fastjson.parser.JSONReaderScanner,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,10,1110,96,22,974,31,21233,1697,1701,197969,69,115,227,1296,96,0.7920256700751414,0.7307692307692307,0.8141025641025641,0.8987915407854985
org.json.JSONArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,10,2012,214,72,1752,253,72911,13316,13321,232903,187,339,555,2744,214,0.827913247098672,0.9,0.9277456647398844,0.9450704225352112
com.alibaba.fastjson.JSONArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,10,1055,50,69,933,66,19057,3151,3156,291559,169,259,473,2129,50,0.822009802428414,0.8415841584158416,0.8786127167630058,0.9415384615384615
org.json.XMLTokener,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,10,887,156,9,825,1483,314870,77748,77754,135787,55,135,125,830,156,0.8264286762784361,0.9746835443037974,0.9689922480620154,0.875609756097561
com.google.gson.stream.JsonWriter,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,11,1024,104,33,946,1034,347328,53893,53898,141650,75,152,364,1578,104,0.8719527776916333,0.905982905982906,0.9664804469273743,0.8995726495726496
com.alibaba.fastjson.parser.JSONScanner,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,11,5652,1504,51,2113,315,153584,16538,16543,271639,214,405,554,3051,1504,0.5842089104288977,0.31797235023041476,0.35864297253634897,0.5908289241622575
com.google.gson.stream.JsonReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,11,2813,670,39,2113,539,149670,28143,28146,185084,176,403,677,2609,670,0.7444818579430165,0.740029542097489,0.7451564828614009,0.692524682651622
org.json.JSONArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,11,2012,214,72,1557,65,30974,3465,3470,254284,153,273,466,2978,214,0.758094269249209,0.76,0.8179190751445087,0.8619718309859155
com.google.gson.Gson,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,11,991,82,51,802,47,17743,2261,2262,274086,84,128,306,1324,82,0.7534905982007998,0.7964601769911505,0.8408408408408409,0.708904109589041
com.alibaba.fastjson.JSONValidator,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,12,1127,198,26,781,41,20052,2161,2166,215016,53,115,165,1235,198,0.595628611366398,0.5518867924528302,0.5939849624060151,0.88
com.alibaba.fastjson.JSONObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,12,1211,140,60,708,56,20509,2807,2810,170772,80,129,197,1266,140,0.6351568597754832,0.5174418604651163,0.6023622047244095,0.5795795795795796
com.google.gson.stream.JsonWriter,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,12,1024,104,33,944,1075,376257,56144,56149,139751,76,146,348,1758,104,0.8719527776916333,0.905982905982906,0.9664804469273743,0.8952991452991453
com.alibaba.fastjson.parser.JSONReaderScanner,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,12,1110,96,22,976,40,22067,2170,2174,192692,71,127,205,1251,96,0.7998707957450405,0.7403846153846154,0.8141025641025641,0.8987915407854985
com.google.gson.internal.bind.JsonTreeReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,13,830,90,26,716,1307,282594,68075,68076,141687,76,138,284,902,90,0.8349977067042519,0.883495145631068,0.9197530864197531,0.7279596977329975
com.alibaba.fastjson.parser.DefaultJSONParser,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,13,3512,676,64,1492,121,63564,6208,6214,217534,147,271,532,3115,676,0.5437963430177278,0.3012729844413013,0.3186022610483042,0.6298773690078038
com.alibaba.fastjson.JSONArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,13,1055,50,69,863,26,11667,1216,1217,394765,143,201,391,2242,50,0.7729956374872078,0.7623762376237624,0.8323699421965318,0.8738461538461538
com.google.gson.JsonArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,14,427,48,30,416,92,21022,4730,4733,169950,86,132,281,1171,48,0.8759815249132005,1.0,1.0,0.9714285714285714
org.json.JSONTokener,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,14,1112,132,21,982,113,43970,5972,5974,152768,80,147,243,1541,132,0.8839395225617853,0.8029197080291971,0.88,0.8888888888888888
com.alibaba.fastjson.JSONArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,14,1055,50,69,952,70,22274,3416,3422,237408,179,269,524,2283,50,0.8165471760918237,0.8316831683168316,0.8728323699421965,0.9415384615384615
com.google.gson.Gson,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,14,991,82,51,811,91,24735,4103,4104,285669,88,135,324,1322,82,0.7549061961360422,0.8053097345132744,0.8378378378378378,0.7123287671232876
com.alibaba.fastjson.parser.JSONReaderScanner,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,15,1110,96,22,991,23,15377,1301,1306,199932,74,114,231,1147,96,0.8262295421094514,0.7692307692307693,0.8333333333333334,0.9078549848942599
com.google.gson.Gson,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,15,991,82,51,844,80,26658,3882,3885,328891,87,147,326,1524,82,0.7682395153626514,0.831858407079646,0.8618618618618619,0.7534246575342466
com.google.gson.stream.JsonWriter,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,15,1024,104,33,954,1076,367309,56275,56280,139764,77,146,352,1607,104,0.8675151374299707,0.9145299145299145,0.9720670391061452,0.9102564102564102
com.google.gson.stream.JsonReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,16,2813,670,39,1977,480,124837,25038,25044,256251,163,378,602,2453,670,0.7164105970074067,0.6942392909896603,0.706408345752608,0.6262341325811002
com.alibaba.fastjson.JSON,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,16,2080,226,87,1701,161,87459,7699,7705,278022,244,372,1183,5939,226,0.7771856269373263,0.8303886925795053,0.8551724137931035,0.7639664804469274
org.json.JSONArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,16,2012,214,72,1494,54,21382,2935,2936,209540,144,245,466,2331,214,0.7354112198883733,0.74,0.7716763005780347,0.828169014084507
com.alibaba.fastjson.JSONPath,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,16,7058,1796,141,3489,112,89959,5613,5614,346094,319,563,1091,8102,1796,0.49488566804074907,0.41027027027027024,0.5209235209235209,0.5848849945235487
com.alibaba.fastjson.JSONValidator,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,17,1127,198,26,737,21,7328,1153,1159,192888,43,84,130,781,198,0.5463965885984258,0.47641509433962265,0.5601503759398496,0.8773333333333333
com.google.gson.internal.LinkedHashTreeMap,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,17,1627,232,60,995,28,22404,1340,1344,151604,59,97,288,1518,232,0.49320296919528434,0.5076335877862596,0.6253229974160207,0.6394557823129252
