TARGET_CLASS,criterion,configuration_id,Random_Seed,Total_Goals,Total_Branches,Lines,Covered_Goals,Generations,Statements_Executed,Fitness_Evaluations,Tests_Executed,Total_Time,Size,Result_Size,Length,Result_Length,Total_Branches_Real,Coverage,BranchCoverage,LineCoverage,WeakMutationScore
org.json.JSONArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,7,2012,214,72,1677,222,66987,11721,11727,316151,184,312,541,2804,214,0.7994432773753279,0.84,0.8815028901734104,0.9084507042253521
com.google.gson.JsonPrimitive,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,8,433,68,23,397,207,61792,10897,10902,143521,74,110,219,934,68,0.8628372094147074,0.8961038961038961,0.967741935483871,0.8681318681318682
com.google.gson.stream.JsonReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,0,2813,670,39,2039,601,158157,31331,31336,267814,179,393,669,2594,670,0.7267981281328015,0.7119645494830132,0.7302533532041728,0.6629055007052186
com.google.gson.internal.bind.JsonTreeReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,0,830,90,26,759,1744,375109,90661,90662,211411,80,148,306,819,90,0.8558349384621262,0.9223300970873787,0.9382716049382716,0.8035264483627204
com.google.gson.internal.bind.JsonTreeWriter,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,9,443,62,21,417,1391,256929,72104,72107,140372,61,96,210,828,62,0.8774231022034806,0.9054054054054054,0.9518072289156626,0.896551724137931
com.google.gson.internal.bind.JsonTreeWriter,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,0,443,62,21,417,2230,428874,115473,115476,197096,56,92,199,821,62,0.8774231022034806,0.9054054054054054,0.9518072289156626,0.896551724137931
com.alibaba.fastjson.JSONReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,9,740,102,29,211,14,4447,709,713,150818,35,52,124,546,102,0.3786012573853819,0.21739130434782608,0.29936305732484075,0.20300751879699247
org.json.JSONObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,0,3382,558,100,2514,130,60742,6816,6821,350873,248,454,697,4195,558,0.7453982034114465,0.7714285714285715,0.8059071729957806,0.7993596584845251
com.alibaba.fastjson.JSONValidator,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,10,1127,198,26,801,52,19450,2683,2687,245439,56,114,169,1072,198,0.6052607757601551,0.5849056603773585,0.5977443609022557,0.888
com.alibaba.fastjson.parser.JSONReaderScanner,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,1,1110,96,22,983,45,21596,2459,2462,269810,77,125,216,1095,96,0.7955127041890637,0.7596153846153846,0.8269230769230769,0.9018126888217523
org.json.XML,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,10,1218,202,18,971,414,107045,21804,21809,223851,66,128,89,939,202,0.7786510309681199,0.7699530516431925,0.8205128205128205,0.7751004016064257
com.alibaba.fastjson.parser.JSONScanner,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,10,5652,1504,51,2236,271,146124,14191,14196,304171,226,438,586,3863,1504,0.5965294705948118,0.3403554970375247,0.38126009693053314,0.5925925925925926
com.alibaba.fastjson.parser.JSONScanner,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,1,5652,1504,51,2295,455,225254,23871,23877,380663,235,450,629,3620,1504,0.6094586006885612,0.34825543120473995,0.3920301561658589,0.6190476190476191
com.alibaba.fastjson.JSONReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,10,740,102,29,228,20,7309,1093,1095,151188,41,57,139,596,102,0.4380203686935129,0.22608695652173913,0.31210191082802546,0.20300751879699247
com.google.gson.internal.LinkedHashTreeMap,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,1,1627,232,60,1106,29,21408,1372,1377,206740,59,105,289,1649,232,0.5448653719343861,0.5954198473282443,0.6847545219638242,0.7193877551020408
com.google.gson.JsonObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,11,221,18,18,192,552,85730,27817,27820,139143,37,61,107,501,18,0.8832496413199427,1.0,1.0,1.0
com.alibaba.fastjson.JSONPath,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,2,7058,1796,141,3570,177,121283,8725,8729,420563,310,634,1044,8486,1796,0.5037223935305737,0.4221621621621622,0.5334295334295335,0.5947426067907996
com.google.gson.stream.JsonWriter,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,2,1024,104,33,946,1412,484665,73711,73715,207354,76,139,363,1501,104,0.8719527776916333,0.905982905982906,0.9664804469273743,0.8995726495726496
com.google.gson.internal.bind.JsonTreeReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_vanilla,11,830,90,26,753,1119,236741,58274,58280,150234,81,138,309,826,90,0.8503493049399646,0.9029126213592233,0.9320987654320988,0.7984886649874056
