TARGET_CLASS,criterion,configuration_id,Random_Seed,Total_Goals,Total_Branches,Lines,Covered_Goals,Generations,Statements_Executed,Fitness_Evaluations,Tests_Executed,Total_Time,Size,Result_Size,Length,Result_Length,Total_Branches_Real,Coverage,BranchCoverage,LineCoverage,WeakMutationScore
com.google.gson.stream.JsonReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,0,2813,670,39,2115,190,57492,10542,10547,119737,151,336,575,2731,670,0.7430426731174354,0.7503692762186115,0.7555886736214605,0.6657263751763046
com.alibaba.fastjson.JSONPath,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,0,7058,1796,141,3116,51,39839,2746,2752,263116,256,425,924,6913,1796,0.458840625018848,0.36,0.4757094757094757,0.5323110624315444
org.json.JSONTokener,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,0,1112,132,21,918,23,10524,1330,1334,88678,60,106,157,1104,132,0.8383272531402093,0.7445255474452555,0.8342857142857143,0.8376068376068376
org.json.JSONTokener,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,1,1112,132,21,999,65,25327,3628,3633,92225,72,123,214,954,132,0.8690506367741769,0.8613138686131386,0.8857142857142857,0.8974358974358975
com.alibaba.fastjson.JSONObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,1,1211,140,60,685,25,13919,1365,1370,108226,72,111,186,1099,140,0.6172502158781212,0.5058139534883721,0.5866141732283464,0.5705705705705706
com.alibaba.fastjson.JSONArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,2,1055,50,69,861,46,15726,2357,2363,164366,155,219,397,2155,50,0.7425926455120004,0.7722772277227723,0.7976878612716763,0.8553846153846154
com.google.gson.stream.JsonWriter,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,2,1024,104,33,929,414,137832,22869,22870,79117,74,137,323,1351,104,0.8633352537397777,0.8974358974358975,0.9608938547486033,0.8739316239316239
com.alibaba.fastjson.parser.JSONReaderScanner,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,2,1110,96,22,983,28,15492,1601,1605,136756,70,118,190,1054,96,0.8133998889663542,0.7596153846153846,0.8205128205128205,0.9063444108761329
com.alibaba.fastjson.JSONObject,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,3,1211,140,60,701,47,18026,2570,2574,107571,75,135,176,1162,140,0.6293426204264821,0.5116279069767442,0.5984251968503937,0.5855855855855856
com.google.gson.internal.bind.JsonTreeReader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,EvoSuite_fuzzer,3,830,90,26,712,561,146702,30914,30920,80829,71,125,257,768,90,0.8325551200805613,0.883495145631068,0.9197530864197531,0.7279596977329975
